tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.34.1	-	-	CUFF.34	-	-	chr1:6261990-6262383	393	16.8235	2.8398	0.927871	2.95232	OK
CUFF.35.1	-	-	CUFF.35	-	-	chr1:8781779-8782281	502	30.5524	5.0561	2.44335	4.82066	OK
CUFF.36.1	-	-	CUFF.36	-	-	chr1:9511924-9512869	945	2.78816	0.479355	0.210478	0.736674	OK
CUFF.37.1	-	-	CUFF.37	-	-	chr1:9513486-9514720	1234	4.04109	0.663185	0.376098	0.940244	OK
CUFF.38.1	-	-	CUFF.38	-	-	chr1:9520648-9521774	1126	2.78853	0.457626	0.206085	0.706579	OK
CUFF.39.1	-	-	CUFF.39	-	-	chr1:9526198-9527097	899	3.39156	0.55659	0.221248	0.884992	OK
CUFF.40.1	-	-	CUFF.40	-	-	chr1:9532047-9533770	1723	3.47887	0.603236	0.384798	0.827315	OK
CUFF.41.1	-	-	CUFF.41	-	-	chr1:9533879-9535364	945	3.22504	0.58327	0.217889	0.958711	OK
CUFF.42.1	-	-	CUFF.42	-	-	chr1:9533879-9535156	1277	2.2839	0.413058	0.182025	0.667426	OK
CUFF.43.1	-	-	CUFF.43	-	-	chr1:9572009-9572276	267	32.241	5.47354	1.11743	3.72475	OK
CUFF.44.1	-	-	CUFF.44	-	-	chr1:9612699-9617111	2384	3.85686	0.648021	0.444971	0.848225	OK
CUFF.45.1	-	-	CUFF.45	-	-	chr1:9772289-9772452	163	143.667	43.0541	2.23714	7.11816	OK
CUFF.46.1	-	-	CUFF.46	-	-	chr1:9889519-9890685	1166	9.80126	1.85722	1.22252	2.30289	OK
CUFF.48.1	-	-	CUFF.48	-	-	chr1:7079051-7163702	6588	26.6737	4.50646	4.1155	4.90236	OK
CUFF.48.2	-	-	CUFF.48	-	-	chr1:7079051-7163702	5174	38.5521	6.51328	5.93949	7.08886	OK
CUFF.48.3	-	-	CUFF.48	-	-	chr1:7141303-7163702	8452	37.4101	6.32033	5.8821	6.78827	OK
CUFF.48.4	-	-	CUFF.48	-	-	chr1:7147376-7163702	7999	30.7284	5.19148	4.78502	5.59949	OK
CUFF.49.1	-	-	CUFF.49	-	-	chr1:9932178-9934237	1565	36.7336	7.8863	6.91474	8.85951	OK
CUFF.49.2	-	-	CUFF.49	-	-	chr1:9932285-9934237	1625	7.02375	1.50792	1.05844	1.97883	OK
CUFF.47.1	-	-	CUFF.47	-	-	chr1:9657493-9690294	4871	3.9189	0.673941	0.495127	0.855863	OK
CUFF.47.2	-	-	CUFF.47	-	-	chr1:9657493-9690294	4924	7.57704	1.30304	1.0771	1.53172	OK
CUFF.47.3	-	-	CUFF.47	-	-	chr1:9657493-9664368	3480	3.70917	0.637874	0.457246	0.819232	OK
CUFF.52.1	-	-	CUFF.52	-	-	chr1:9673625-9674446	821	4.44154	0.780967	0.363402	1.17096	OK
CUFF.53.1	-	-	CUFF.53	-	-	chr1:9710340-9738502	8150	45.2906	7.7531	7.3203	8.20672	OK
CUFF.54.1	-	-	CUFF.54	-	-	chr1:10014995-10028240	1416	165.758	28.3448	26.3487	30.3858	OK
CUFF.50.1	-	-	CUFF.50	-	-	chr1:9788215-9889385	2139	10.2558	1.87765	1.47545	2.28948	OK
CUFF.50.2	-	-	CUFF.50	-	-	chr1:9788215-9889385	2246	6.6117	1.21049	0.852186	1.55966	OK
CUFF.51.1	-	-	CUFF.51	-	-	chr1:9792380-9792565	185	157.501	31.5214	3.04624	8.24278	OK
CUFF.55.1	-	-	CUFF.55	-	-	chr1:11289931-11290090	159	109.72	36.0126	1.66794	6.04628	OK
CUFF.56.1	-	-	CUFF.56	-	-	chr1:11290266-11294091	3825	21.2502	3.82428	3.35403	4.26404	OK
CUFF.57.1	-	-	CUFF.57	-	-	chr1:10983323-11289563	7116	3.43875	0.631346	0.473459	0.789098	OK
CUFF.57.2	-	-	CUFF.57	-	-	chr1:10983323-11289563	7076	21.3261	3.91541	3.59801	4.23295	OK
CUFF.64.1	-	-	CUFF.64	-	-	chr1:9535438-9566695	4473	83.0726	14.5849	13.6274	15.5598	OK
CUFF.64.2	-	-	CUFF.64	-	-	chr1:9535438-9571798	5933	16.9896	2.98284	2.64108	3.32154	OK
CUFF.64.3	-	-	CUFF.64	-	-	chr1:9538549-9566695	1827	96.8793	17.009	15.3975	18.6263	OK
CUFF.65.1	-	-	CUFF.65	-	-	chr1:9548573-9549029	456	50.4486	8.52265	4.14379	7.63329	OK
CUFF.67.1	-	-	CUFF.67	-	-	chr1:9549981-9550184	203	52.445	11.1888	1.30642	4.73576	OK
CUFF.69.1	-	-	CUFF.69	-	-	chr1:9568379-9570292	1913	4.84926	0.939637	0.658501	1.21303	OK
CUFF.71.1	-	-	CUFF.71	-	-	chr1:13554787-13579974	2912	105.484	18.3026	17.1602	19.445	OK
CUFF.72.1	-	-	CUFF.72	-	-	chr1:13615007-13650700	3421	12.3322	2.10561	1.75137	2.46831	OK
CUFF.72.2	-	-	CUFF.72	-	-	chr1:13615007-13650700	2970	20.8333	3.55709	3.08213	4.03413	OK
CUFF.58.1	-	-	CUFF.58	-	-	chr1:10127672-10179846	5305	53.7555	9.29259	8.66837	9.95018	OK
CUFF.58.2	-	-	CUFF.58	-	-	chr1:10127672-10179846	5134	15.0976	2.60989	2.29052	2.93347	OK
CUFF.59.1	-	-	CUFF.59	-	-	chr1:10184432-10223241	2134	48.9214	8.45694	7.65118	9.26643	OK
CUFF.74.1	-	-	CUFF.74	-	-	chr1:14159043-14264592	3746	12.4769	2.12286	1.76841	2.48508	OK
CUFF.74.2	-	-	CUFF.74	-	-	chr1:14159043-14300387	4447	18.2945	3.11269	2.70633	3.52289	OK
CUFF.74.3	-	-	CUFF.74	-	-	chr1:14159043-14300387	4444	10.0664	1.71273	1.40081	2.02339	OK
CUFF.74.4	-	-	CUFF.74	-	-	chr1:14159043-14300387	4316	11.2744	1.91826	1.55653	2.27864	OK
CUFF.75.1	-	-	CUFF.75	-	-	chr1:13129210-13159556	7995	14.4869	2.54794	2.27914	2.81391	OK
CUFF.75.2	-	-	CUFF.75	-	-	chr1:13129210-13362287	7913	27.5921	4.85288	4.45652	5.25003	OK
CUFF.75.3	-	-	CUFF.75	-	-	chr1:13129210-13363672	7890	15.9176	2.79958	2.49088	3.11038	OK
CUFF.76.1	-	-	CUFF.76	-	-	chr1:13162628-13163033	405	15.9306	2.68907	0.900379	2.86484	OK
CUFF.77.1	-	-	CUFF.77	-	-	chr1:15834013-15834875	862	5.9612	1.02721	0.538404	1.46138	OK
CUFF.78.1	-	-	CUFF.78	-	-	chr1:15834986-15835998	1012	3.53865	0.600755	0.294815	0.884445	OK
CUFF.79.1	-	-	CUFF.79	-	-	chr1:15843818-15844908	1090	3.34542	0.549018	0.273718	0.821154	OK
CUFF.80.1	-	-	CUFF.80	-	-	chr1:15795706-15833955	2021	9.49139	1.61662	1.15512	2.0756	OK
CUFF.80.2	-	-	CUFF.80	-	-	chr1:15795706-15833955	2110	21.854	3.72228	3.11583	4.32085	OK
CUFF.80.3	-	-	CUFF.80	-	-	chr1:15803109-15833955	1690	6.74752	1.14927	0.748554	1.56316	OK
CUFF.81.1	-	-	CUFF.81	-	-	chr1:15799822-15800094	272	23.3145	3.82615	0.731257	2.80315	OK
CUFF.82.1	-	-	CUFF.82	-	-	chr1:15809321-15809648	327	12.429	2.26637	0.506885	2.43305	OK
CUFF.83.1	-	-	CUFF.83	-	-	chr1:16094720-16095341	621	6.01266	1.13855	0.480439	1.60146	OK
CUFF.84.1	-	-	CUFF.84	-	-	chr1:16095392-16123799	4033	32.0388	5.63743	5.15939	6.12409	OK
CUFF.85.1	-	-	CUFF.85	-	-	chr1:16553820-16555189	1369	2.64283	0.447706	0.24215	0.62959	OK
CUFF.86.1	-	-	CUFF.86	-	-	chr1:16555409-16557959	2550	3.03122	0.504461	0.338003	0.663006	OK
CUFF.87.1	-	-	CUFF.87	-	-	chr1:16091393-16094584	2716	42.0525	7.37735	6.59938	8.15757	OK
CUFF.87.2	-	-	CUFF.87	-	-	chr1:16091393-16094584	2903	15.4302	2.70695	2.26797	3.15808	OK
CUFF.88.1	-	-	CUFF.88	-	-	chr1:16629380-16630554	1174	3.46968	0.6364	0.338845	0.931823	OK
CUFF.89.1	-	-	CUFF.89	-	-	chr1:16218937-16509309	2769	15.3013	2.65844	2.21881	3.10377	OK
CUFF.89.2	-	-	CUFF.89	-	-	chr1:16334400-16509309	2923	42.7229	7.42265	6.76632	8.09779	OK
CUFF.91.1	-	-	CUFF.91	-	-	chr1:16759236-16760177	941	11.0781	2.27802	1.44438	2.85353	OK
CUFF.92.1	-	-	CUFF.92	-	-	chr1:16632080-16647251	1855	17.0235	2.95908	2.34135	3.5914	OK
CUFF.92.2	-	-	CUFF.92	-	-	chr1:16632080-16646945	1719	85.9757	14.9445	13.6082	16.2866	OK
CUFF.93.1	-	-	CUFF.93	-	-	chr1:16559933-16609402	1942	44.6579	7.54832	6.6764	8.43036	OK
CUFF.93.2	-	-	CUFF.93	-	-	chr1:16559933-16609402	1863	23.8843	4.03706	3.31757	4.75913	OK
CUFF.94.1	-	-	CUFF.94	-	-	chr1:16577419-16577932	513	11.0535	1.91478	0.775446	2.39096	OK
CUFF.95.1	-	-	CUFF.95	-	-	chr1:16985050-16986058	1008	3.92368	0.643917	0.328872	0.953729	OK
CUFF.96.1	-	-	CUFF.96	-	-	chr1:16986540-16987475	935	3.90161	0.706532	0.354549	1.02819	OK
CUFF.97.1	-	-	CUFF.97	-	-	chr1:16987565-16994613	717	3.98148	0.684516	0.277408	1.0634	OK
CUFF.98.1	-	-	CUFF.98	-	-	chr1:17150058-17154298	2738	0.859558	0.144875	0.0389436	0.259624	OK
CUFF.98.2	-	-	CUFF.98	-	-	chr1:17150058-17154298	3152	3.038	0.512043	0.34628	0.681389	OK
CUFF.90.1	-	-	CUFF.90	-	-	chr1:16655285-16668148	1507	59.8115	10.5387	8.71103	11.1088	OK
CUFF.99.1	-	-	CUFF.99	-	-	chr1:17387594-17387864	270	123.121	23.7503	6.63006	12.2779	OK
CUFF.100.1	-	-	CUFF.100	-	-	chr1:17388070-17388810	740	48.3813	9.93227	6.49567	9.63151	OK
CUFF.101.1	-	-	CUFF.101	-	-	chr1:17389064-17389308	244	27.0722	8.41799	1.49448	4.75517	OK
CUFF.102.1	-	-	CUFF.102	-	-	chr1:19321525-19321756	231	57.1463	11.0333	1.8656	5.16628	OK
CUFF.103.1	-	-	CUFF.103	-	-	chr1:19322256-19322947	691	14.7498	2.81312	1.53518	3.742	OK
CUFF.110.1	-	-	CUFF.110	-	-	chr1:20793086-20810452	3052	41.3279	7.34049	6.7047	7.97628	OK
CUFF.113.1	-	-	CUFF.113	-	-	chr1:20930715-20931216	501	14.6564	3.34646	1.52187	3.57309	OK
CUFF.114.1	-	-	CUFF.114	-	-	chr1:20986398-20991250	4852	18.6952	3.50841	3.12236	3.87391	OK
CUFF.104.1	-	-	CUFF.104	-	-	chr1:10028302-10126049	3344	46.7999	8.19659	7.40703	8.99125	OK
CUFF.104.2	-	-	CUFF.104	-	-	chr1:10029856-10126049	3555	55.6616	9.74863	8.93983	10.5626	OK
CUFF.104.3	-	-	CUFF.104	-	-	chr1:10061058-10126049	6212	29.1251	5.10101	4.6417	5.56564	OK
CUFF.105.1	-	-	CUFF.105	-	-	chr1:10055826-10065722	9896	26.9056	4.71227	4.40674	5.02116	OK
CUFF.116.1	-	-	CUFF.116	-	-	chr1:20991351-21001012	1512	5.50777	1.02714	0.657744	1.38126	OK
CUFF.116.2	-	-	CUFF.116	-	-	chr1:20991351-20996208	1339	3.85578	0.71906	0.39612	1.03982	OK
CUFF.116.3	-	-	CUFF.116	-	-	chr1:20991351-21069330	1455	4.62192	0.861937	0.501242	1.20754	OK
CUFF.116.4	-	-	CUFF.116	-	-	chr1:20991351-21069330	1540	12.5579	2.34192	1.70057	2.88451	OK
CUFF.120.1	-	-	CUFF.120	-	-	chr1:20997453-20998172	719	7.36652	1.36391	0.691592	1.84425	OK
CUFF.122.1	-	-	CUFF.122	-	-	chr1:20998243-20999210	967	4.64536	0.889411	0.479942	1.26842	OK
CUFF.124.1	-	-	CUFF.124	-	-	chr1:21001459-21002055	596	5.15097	1.36863	0.611835	1.89113	OK
CUFF.126.1	-	-	CUFF.126	-	-	chr1:21002109-21002792	683	8.50576	1.66177	0.825118	2.23267	OK
CUFF.127.1	-	-	CUFF.127	-	-	chr1:21501935-21503169	1234	79.8823	13.9269	12.5374	15.3164	OK
CUFF.115.1	-	-	CUFF.115	-	-	chr1:20936518-20980896	3092	6.09729	1.10141	0.868427	1.32944	OK
CUFF.117.1	-	-	CUFF.117	-	-	chr1:20931287-20933926	2639	9.02238	1.6298	1.33154	1.92194	OK
CUFF.118.1	-	-	CUFF.118	-	-	chr1:20935543-20938115	2572	6.74113	1.21771	0.928002	1.49512	OK
CUFF.119.1	-	-	CUFF.119	-	-	chr1:20934009-20934883	874	6.15035	1.34578	0.758588	1.78268	OK
CUFF.121.1	-	-	CUFF.121	-	-	chr1:20935044-20935470	426	8.74316	1.63982	0.466906	2.10108	OK
CUFF.123.1	-	-	CUFF.123	-	-	chr1:20938281-20940013	1732	5.87317	1.0281	0.708176	1.33979	OK
CUFF.125.1	-	-	CUFF.125	-	-	chr1:20943674-20944681	1007	2.57805	0.483525	0.197519	0.757157	OK
CUFF.128.1	-	-	CUFF.128	-	-	chr1:20954333-20955083	750	3.57069	0.585988	0.221002	0.928209	OK
CUFF.129.1	-	-	CUFF.129	-	-	chr1:20955247-20955818	571	6.52793	1.11415	0.464453	1.68364	OK
CUFF.130.1	-	-	CUFF.130	-	-	chr1:20956027-20957347	1320	2.84578	0.467022	0.251139	0.678075	OK
CUFF.131.1	-	-	CUFF.131	-	-	chr1:21208682-21273822	657	15.1607	2.57511	1.31188	3.33017	OK
CUFF.131.2	-	-	CUFF.131	-	-	chr1:21208682-21220216	1109	18.666	3.1705	2.40189	3.90756	OK
CUFF.131.3	-	-	CUFF.131	-	-	chr1:21208682-21220216	1292	7.33159	1.2453	0.778095	1.70582	OK
CUFF.132.1	-	-	CUFF.132	-	-	chr1:21219355-21220216	861	6.07391	1.03168	0.440883	1.61657	OK
CUFF.133.1	-	-	CUFF.133	-	-	chr1:21218895-21219249	354	11.1468	2.31071	0.56187	2.52841	OK
CUFF.134.1	-	-	CUFF.134	-	-	chr1:21252888-21255202	396	9.95479	1.71148	0.502277	1.9254	OK
CUFF.135.1	-	-	CUFF.135	-	-	chr1:23287635-23289082	1447	2.09777	0.368857	0.183277	0.549832	OK
CUFF.136.1	-	-	CUFF.136	-	-	chr1:23298616-23300550	1934	34.6919	5.81645	4.76514	6.37638	OK
CUFF.137.1	-	-	CUFF.137	-	-	chr1:24002867-24012464	562	60.9505	11.1433	6.42951	10.0867	OK
CUFF.138.1	-	-	CUFF.138	-	-	chr1:23373423-23389865	4537	4.2739	0.739305	0.577226	0.906026	OK
CUFF.138.2	-	-	CUFF.138	-	-	chr1:23373423-23389865	4534	4.31452	0.746331	0.577608	0.913937	OK
CUFF.141.1	-	-	CUFF.141	-	-	chr1:24602082-24602248	166	173.12	42.0901	2.39641	7.38892	OK
CUFF.139.1	-	-	CUFF.139	-	-	chr1:24202066-24214254	602	19.6159	3.3328	1.76214	4.01989	OK
CUFF.140.1	-	-	CUFF.140	-	-	chr1:24215011-24259502	3070	11.9198	2.15969	1.83804	2.48135	OK
CUFF.144.1	-	-	CUFF.144	-	-	chr1:24017942-24107183	6202	70.5146	12.1426	11.4032	12.9071	OK
CUFF.144.2	-	-	CUFF.144	-	-	chr1:24017942-24053458	5098	26.5011	4.56349	4.10315	5.02652	OK
CUFF.145.1	-	-	CUFF.145	-	-	chr1:24034235-24037815	3580	22.1305	3.81088	3.32429	4.29658	OK
CUFF.147.1	-	-	CUFF.147	-	-	chr1:24022597-24023007	410	18.7022	3.21539	1.21282	3.23418	OK
CUFF.148.1	-	-	CUFF.148	-	-	chr1:24023351-24023758	407	22.5581	3.99818	1.54756	3.82817	OK
CUFF.149.1	-	-	CUFF.149	-	-	chr1:24053617-24054353	736	30.5719	5.10729	3.15288	5.40494	OK
CUFF.150.1	-	-	CUFF.150	-	-	chr1:24057255-24058310	1055	21.5753	3.61688	2.51377	4.14772	OK
CUFF.151.1	-	-	CUFF.151	-	-	chr1:24058378-24059201	823	29.4121	4.98254	3.26267	5.27666	OK
CUFF.146.1	-	-	CUFF.146	-	-	chr1:20880215-20929688	5758	270.651	48.6968	46.9445	50.6796	OK
CUFF.146.2	-	-	CUFF.146	-	-	chr1:20880844-20929688	4697	78.6908	14.1584	13.1493	15.1841	OK
CUFF.142.1	-	-	CUFF.142	-	-	chr1:23768676-23855954	5700	32.6504	5.83921	5.42037	6.25785	OK
CUFF.143.1	-	-	CUFF.143	-	-	chr1:23852548-23873062	1556	117.618	21.0349	17.8108	21.5392	OK
CUFF.143.2	-	-	CUFF.143	-	-	chr1:23854052-23929204	2529	49.1628	8.7923	7.91745	9.6706	OK
CUFF.165.1	-	-	CUFF.165	-	-	chr1:25887285-25892085	1676	4.13151	0.754605	0.444459	1.04448	OK
CUFF.166.1	-	-	CUFF.166	-	-	chr1:25887285-25890449	3164	6.70415	1.22449	0.98487	1.45635	OK
CUFF.167.1	-	-	CUFF.167	-	-	chr1:25890531-25892085	1554	7.68296	1.40327	1.0165	1.79097	OK
CUFF.168.1	-	-	CUFF.168	-	-	chr1:24684879-24819622	2371	113.173	20.6027	19.1014	22.1182	OK
CUFF.168.2	-	-	CUFF.168	-	-	chr1:24685755-24819622	1715	67.1708	12.2282	10.915	13.5355	OK
CUFF.169.1	-	-	CUFF.169	-	-	chr1:28637186-28637591	405	64.4517	10.9057	4.8293	8.59452	OK
CUFF.170.1	-	-	CUFF.170	-	-	chr1:29541953-29542443	490	28.3038	5.65056	2.7738	5.47995	OK
CUFF.171.1	-	-	CUFF.171	-	-	chr1:29794052-29794531	479	72.59	12.7871	6.6439	10.5195	OK
CUFF.172.1	-	-	CUFF.172	-	-	chr1:30826728-30826942	214	93.0461	15.6249	2.32362	6.19632	OK
CUFF.173.1	-	-	CUFF.173	-	-	chr1:30859211-30862831	3620	63.6153	10.8452	9.79857	11.4927	OK
CUFF.174.1	-	-	CUFF.174	-	-	chr1:30863011-30930691	4230	50.5603	8.65408	8.00547	9.3165	OK
CUFF.174.2	-	-	CUFF.174	-	-	chr1:30870511-30930691	3593	13.4569	2.30333	1.91586	2.68414	OK
CUFF.175.1	-	-	CUFF.175	-	-	chr1:31672157-31673534	1377	19.6587	3.4534	2.83498	4.08571	OK
CUFF.176.1	-	-	CUFF.176	-	-	chr1:32300781-32529579	651	4.54438	1.13643	0.509221	1.57859	OK
CUFF.177.1	-	-	CUFF.177	-	-	chr1:33157731-33157976	245	90.8965	19.1791	4.19453	9.60682	OK
CUFF.178.1	-	-	CUFF.178	-	-	chr1:33158336-33158527	191	80.2888	16.4703	1.56206	5.20685	OK
CUFF.179.1	-	-	CUFF.179	-	-	chr1:33158869-33159101	232	158.043	29.4818	6.14424	11.4311	OK
CUFF.182.1	-	-	CUFF.182	-	-	chr1:33893041-33893538	497	60.5069	10.3789	5.46947	9.07131	OK
CUFF.180.1	-	-	CUFF.180	-	-	chr1:33510667-33726626	1948	36.6197	6.44411	5.3095	6.89213	OK
CUFF.181.1	-	-	CUFF.181	-	-	chr1:33802388-33814593	1643	12.8371	2.18094	1.63625	2.72708	OK
CUFF.181.2	-	-	CUFF.181	-	-	chr1:33802388-33814593	1753	17.0446	2.89577	2.32453	3.46567	OK
CUFF.183.1	-	-	CUFF.183	-	-	chr1:33894419-33894900	481	22.1723	4.42973	1.99867	4.68653	OK
CUFF.184.1	-	-	CUFF.184	-	-	chr1:33895046-33895276	230	44.5265	7.82921	3.9146	12.303	OK
CUFF.185.1	-	-	CUFF.185	-	-	chr1:33895410-33895671	261	28.3351	5.42509	1.0161	3.68337	OK
CUFF.186.1	-	-	CUFF.186	-	-	chr1:33909018-33921583	1723	6.69519	1.12029	0.788835	1.44299	OK
CUFF.187.1	-	-	CUFF.187	-	-	chr1:33776719-33799381	4314	21.6968	3.6842	3.2992	4.06982	OK
CUFF.187.2	-	-	CUFF.187	-	-	chr1:33776719-33799381	4161	5.78799	0.982821	0.716905	1.25042	OK
CUFF.187.3	-	-	CUFF.187	-	-	chr1:33777061-33799381	4175	4.89889	0.831848	0.606401	1.06328	OK
CUFF.195.1	-	-	CUFF.195	-	-	chr1:34493583-34494450	867	49.4114	8.30316	5.73535	8.45008	OK
CUFF.197.1	-	-	CUFF.197	-	-	chr1:34494571-34495787	1216	7.14892	1.20492	0.736068	1.63571	OK
CUFF.189.1	-	-	CUFF.189	-	-	chr1:33818326-33871421	4070	44.585	7.50829	6.9445	8.07916	OK
CUFF.189.2	-	-	CUFF.189	-	-	chr1:33854569-33871421	6293	25.0195	4.21339	3.86925	4.55845	OK
CUFF.190.1	-	-	CUFF.190	-	-	chr1:33828373-33828705	332	11.3684	2.41441	0.599102	2.29656	OK
CUFF.191.1	-	-	CUFF.191	-	-	chr1:33844368-33845856	1488	7.59214	1.2968	0.868859	1.71544	OK
CUFF.192.1	-	-	CUFF.192	-	-	chr1:33846145-33846610	465	7.18336	1.29675	0.427746	1.63969	OK
CUFF.193.1	-	-	CUFF.193	-	-	chr1:33846661-33847349	688	7.2183	1.1846	0.530019	1.68643	OK
CUFF.194.1	-	-	CUFF.194	-	-	chr1:33848102-33848732	630	7.47746	1.26431	0.578815	1.78906	OK
CUFF.196.1	-	-	CUFF.196	-	-	chr1:33849022-33853409	4387	14.7317	2.54777	2.22161	2.87147	OK
CUFF.198.1	-	-	CUFF.198	-	-	chr1:33853537-33854457	920	13.5908	2.3881	1.47735	2.91867	OK
CUFF.199.1	-	-	CUFF.199	-	-	chr1:34495918-34506161	6573	10.8587	1.87692	1.63969	2.11706	OK
CUFF.199.2	-	-	CUFF.199	-	-	chr1:34495918-34506161	6684	7.51778	1.29945	1.09146	1.50458	OK
CUFF.200.1	-	-	CUFF.200	-	-	chr1:34906803-34936426	3313	73.1479	12.402	11.5385	13.2656	OK
CUFF.201.1	-	-	CUFF.201	-	-	chr1:35026510-35026722	212	76.0428	16.1498	2.34554	6.25478	OK
CUFF.202.1	-	-	CUFF.202	-	-	chr1:36125186-36163216	3702	83.982	14.4656	13.1724	15.0976	OK
CUFF.203.1	-	-	CUFF.203	-	-	chr1:36159437-36159729	292	23.1409	3.79766	0.908228	3.29233	OK
CUFF.204.1	-	-	CUFF.204	-	-	chr1:36196658-36301125	9221	49.8517	8.6408	8.15853	9.12698	OK
