tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.32.1	-	-	CUFF.32	-	-	chr1:6202194-6202903	709	4.13358	0.799282	0.289227	1.30152	OK
CUFF.13.1	-	-	CUFF.13	-	-	chr1:3189844-3661670	12322	20.0766	3.61631	3.35115	3.89229	OK
CUFF.14.1	-	-	CUFF.14	-	-	chr1:3189844-3197441	7597	21.1483	3.80933	3.45874	4.15603	OK
CUFF.17.1	-	-	CUFF.17	-	-	chr1:3200364-3200848	484	11.8974	2.13137	0.776749	2.47147	OK
CUFF.19.1	-	-	CUFF.19	-	-	chr1:3277054-3277407	353	17.1974	3.5667	0.968186	3.0982	OK
CUFF.20.1	-	-	CUFF.20	-	-	chr1:3277756-3278487	731	12.8347	2.61862	1.44937	3.1325	OK
CUFF.27.1	-	-	CUFF.27	-	-	chr1:3498389-3498904	515	6.63986	1.17691	0.398178	1.52635	OK
CUFF.28.1	-	-	CUFF.28	-	-	chr1:3631462-3632575	1113	7.81911	1.5279	0.951919	2.05737	OK
CUFF.30.1	-	-	CUFF.30	-	-	chr1:3636190-3638834	2644	10.7266	1.94052	1.55115	2.3138	OK
CUFF.33.1	-	-	CUFF.33	-	-	chr1:6370468-6370690	222	49.0417	8.93578	0.923702	4.15666	OK
CUFF.34.1	-	-	CUFF.34	-	-	chr1:6429960-6431086	1126	6.73252	1.17584	0.698109	1.63904	OK
CUFF.35.1	-	-	CUFF.35	-	-	chr1:6427645-6429877	2232	3.11799	0.590846	0.398119	0.780925	OK
CUFF.36.1	-	-	CUFF.36	-	-	chr1:6848993-6850998	2005	8.93256	1.60578	1.19321	2.01141	OK
CUFF.37.1	-	-	CUFF.37	-	-	chr1:7167756-7168759	1003	20.9213	3.83926	2.55561	4.25934	OK
CUFF.38.1	-	-	CUFF.38	-	-	chr1:6720228-6848927	3520	4.72125	0.835496	0.637455	1.03843	OK
CUFF.38.2	-	-	CUFF.38	-	-	chr1:6725015-6848927	3465	2.79062	0.493843	0.32409	0.658634	OK
CUFF.38.3	-	-	CUFF.38	-	-	chr1:6835629-6848927	968	4.62764	0.81893	0.354114	1.28366	OK
CUFF.39.1	-	-	CUFF.39	-	-	chr1:6204732-6230423	1368	26.1452	4.82572	4.05303	5.59842	OK
CUFF.42.1	-	-	CUFF.42	-	-	chr1:6233093-6237892	1885	12.4521	2.24594	1.70432	2.75591	OK
CUFF.43.1	-	-	CUFF.43	-	-	chr1:6238144-6266439	5062	36.1642	6.32954	5.82245	6.84086	OK
CUFF.43.2	-	-	CUFF.43	-	-	chr1:6238144-6241899	3672	18.3863	3.21801	2.78293	3.64852	OK
CUFF.40.1	-	-	CUFF.40	-	-	chr1:7339524-7341142	1618	6.60497	1.17759	0.802673	1.54198	OK
CUFF.41.1	-	-	CUFF.41	-	-	chr1:7341331-7343505	2174	2.04235	0.362829	0.220091	0.503065	OK
CUFF.44.1	-	-	CUFF.44	-	-	chr1:7078717-7163704	5510	68.5468	11.9969	11.2549	12.747	OK
CUFF.44.2	-	-	CUFF.44	-	-	chr1:7078717-7163704	5702	11.2053	1.96112	1.67592	2.24697	OK
CUFF.45.1	-	-	CUFF.45	-	-	chr1:7142185-7142522	337	18.0695	3.05722	0.811323	2.94104	OK
CUFF.46.1	-	-	CUFF.46	-	-	chr1:7144501-7144821	320	23.4115	3.96106	0.961227	3.20409	OK
CUFF.47.1	-	-	CUFF.47	-	-	chr1:7149693-7150087	394	21.7113	3.92967	1.30115	3.64323	OK
CUFF.48.1	-	-	CUFF.48	-	-	chr1:7150295-7150638	343	17.391	2.94243	0.79713	2.8896	OK
CUFF.49.1	-	-	CUFF.49	-	-	chr1:9772308-9772423	115	24648.3	8340.64	15.7511	28.8275	OK
CUFF.51.1	-	-	CUFF.51	-	-	chr1:9710755-9738490	7723	32.9953	5.80732	5.40778	6.20434	OK
CUFF.52.1	-	-	CUFF.52	-	-	chr1:9932180-9934232	1667	34.2964	7.9686	7.06255	8.87465	OK
CUFF.50.1	-	-	CUFF.50	-	-	chr1:9657504-9690283	4784	6.43685	1.14746	0.938577	1.36317	OK
CUFF.50.2	-	-	CUFF.50	-	-	chr1:9657504-9690283	4968	2.73026	0.486707	0.336605	0.630239	OK
CUFF.53.1	-	-	CUFF.53	-	-	chr1:9788234-9889024	1759	9.85734	1.8337	1.29002	2.38325	OK
CUFF.53.2	-	-	CUFF.53	-	-	chr1:9788241-9889024	1859	15.4455	2.87323	2.28105	3.47295	OK
CUFF.53.3	-	-	CUFF.53	-	-	chr1:9838543-9889024	1752	4.2989	0.799697	0.461224	1.14208	OK
CUFF.54.1	-	-	CUFF.54	-	-	chr1:9888734-9889388	654	21.217	3.94687	2.83482	5.07283	OK
CUFF.55.1	-	-	CUFF.55	-	-	chr1:9792376-9792565	189	288.009	53.0287	4.88242	11.2115	OK
CUFF.58.1	-	-	CUFF.58	-	-	chr1:9889526-9890607	1081	16.66	3.43657	2.33959	3.85716	OK
CUFF.61.1	-	-	CUFF.61	-	-	chr1:10014879-10028228	1520	223.875	39.1686	36.7552	41.6335	OK
CUFF.62.1	-	-	CUFF.62	-	-	chr1:9591118-9617226	3419	271.633	48.2274	46.4973	50.5373	OK
CUFF.62.2	-	-	CUFF.62	-	-	chr1:9609798-9617226	2705	145.498	25.8326	24.0549	27.6373	OK
CUFF.56.1	-	-	CUFF.56	-	-	chr1:8349829-8872264	5247	2.00629	0.397484	0.273572	0.527603	OK
CUFF.56.2	-	-	CUFF.56	-	-	chr1:8349829-8872264	5208	1.89125	0.374694	0.242809	0.505305	OK
CUFF.56.3	-	-	CUFF.56	-	-	chr1:8349829-9290150	7387	2.79378	0.553503	0.418235	0.689137	OK
CUFF.56.4	-	-	CUFF.56	-	-	chr1:8453451-9290150	3171	7.61574	1.50883	1.19471	1.82653	OK
CUFF.57.1	-	-	CUFF.57	-	-	chr1:8458519-8458721	202	53.7522	10.6994	0.845964	4.06063	OK
CUFF.59.1	-	-	CUFF.59	-	-	chr1:8739834-8740364	530	6.64543	1.12436	0.386909	1.48315	OK
CUFF.60.1	-	-	CUFF.60	-	-	chr1:8740823-8741374	551	6.82259	1.15433	0.372163	1.67473	OK
CUFF.63.1	-	-	CUFF.63	-	-	chr1:8754813-8755415	602	5.2218	1.09385	0.454179	1.6464	OK
CUFF.64.1	-	-	CUFF.64	-	-	chr1:8781785-8782306	521	58.0027	10.0653	5.2479	8.65904	OK
CUFF.65.1	-	-	CUFF.65	-	-	chr1:8916150-8916720	570	5.66749	1.09588	0.359758	1.61891	OK
CUFF.70.1	-	-	CUFF.70	-	-	chr1:11289371-11289556	185	46.8915	15.8674	0.923702	4.43377	OK
CUFF.71.1	-	-	CUFF.71	-	-	chr1:11289924-11290085	161	102.28	34.6102	1.0614	5.0947	OK
CUFF.72.1	-	-	CUFF.72	-	-	chr1:11290266-11291158	892	8.41532	2.35665	1.41765	2.68205	OK
CUFF.73.1	-	-	CUFF.73	-	-	chr1:11291225-11293846	2621	21.6567	3.86147	3.2208	4.34221	OK
CUFF.66.1	-	-	CUFF.66	-	-	chr1:10028310-10127170	4457	19.3894	3.52769	3.12004	3.93815	OK
CUFF.66.2	-	-	CUFF.66	-	-	chr1:10054207-10127170	4438	13.441	2.44545	2.10277	2.78758	OK
CUFF.66.3	-	-	CUFF.66	-	-	chr1:10064562-10127170	3829	14.7173	2.67765	2.28592	3.07611	OK
CUFF.67.1	-	-	CUFF.67	-	-	chr1:10053131-10054138	1007	7.22219	1.34835	0.780606	1.83273	OK
CUFF.68.1	-	-	CUFF.68	-	-	chr1:10057925-10058922	997	9.45561	1.66382	0.994114	2.33103	OK
CUFF.69.1	-	-	CUFF.69	-	-	chr1:10059518-10064499	4981	11.6089	2.04986	1.78398	2.30545	OK
CUFF.74.1	-	-	CUFF.74	-	-	chr1:10983523-11198701	4526	2.90576	0.551799	0.377563	0.732471	OK
CUFF.74.2	-	-	CUFF.74	-	-	chr1:10983523-11289294	6607	15.6528	2.97245	2.69743	3.25185	OK
CUFF.75.1	-	-	CUFF.75	-	-	chr1:12682523-12795391	1012	6.18788	1.21446	0.709206	1.68859	OK
CUFF.78.1	-	-	CUFF.78	-	-	chr1:12797953-12851259	4366	9.30529	1.61455	1.36868	1.86042	OK
CUFF.85.1	-	-	CUFF.85	-	-	chr1:13606756-13608028	1272	3.84811	0.666953	0.376162	0.940404	OK
CUFF.88.1	-	-	CUFF.88	-	-	chr1:13554797-13580003	2931	89.9831	16.0881	15.0198	17.1565	OK
CUFF.89.1	-	-	CUFF.89	-	-	chr1:13614510-13650610	3377	14.5944	2.5695	2.21321	2.93303	OK
CUFF.89.2	-	-	CUFF.89	-	-	chr1:13617076-13650610	1262	6.52536	1.14886	0.673209	1.63494	OK
CUFF.77.1	-	-	CUFF.77	-	-	chr1:11404309-11587250	1891	5.47167	1.11666	0.745997	1.49199	OK
CUFF.77.2	-	-	CUFF.77	-	-	chr1:11404309-11965022	1577	11.526	2.35223	1.78171	2.94477	OK
CUFF.77.3	-	-	CUFF.77	-	-	chr1:11404309-11587250	2039	20.7219	4.22895	3.56027	4.89537	OK
CUFF.79.1	-	-	CUFF.79	-	-	chr1:11589086-11590381	1295	14.1514	3.7936	2.74471	4.24903	OK
CUFF.80.1	-	-	CUFF.80	-	-	chr1:11590559-11591085	526	18.0367	5.37923	2.66398	5.26299	OK
CUFF.76.1	-	-	CUFF.76	-	-	chr1:9534548-9537529	2198	64.0188	11.258	9.60936	11.7862	OK
CUFF.82.1	-	-	CUFF.82	-	-	chr1:9538152-9566549	1613	47.5366	8.80661	7.74167	9.88811	OK
CUFF.82.2	-	-	CUFF.82	-	-	chr1:9538152-9566549	1572	23.9176	4.43097	3.62604	5.24037	OK
CUFF.84.1	-	-	CUFF.84	-	-	chr1:9542170-9542555	385	10.0318	1.78664	0.443857	2.13051	OK
CUFF.93.1	-	-	CUFF.93	-	-	chr1:13129180-13300905	8206	9.29086	1.66984	1.43789	1.90296	OK
CUFF.93.2	-	-	CUFF.93	-	-	chr1:13129180-13364146	8254	18.8206	3.38263	3.05374	3.71539	OK
CUFF.93.3	-	-	CUFF.93	-	-	chr1:13129180-13364146	8047	21.1588	3.80287	3.46945	4.13983	OK
CUFF.90.1	-	-	CUFF.90	-	-	chr1:12856644-12866850	5908	4.2953	0.776221	0.607411	0.942933	OK
CUFF.90.2	-	-	CUFF.90	-	-	chr1:12856644-12981191	8472	3.15895	0.570865	0.45182	0.693867	OK
CUFF.90.3	-	-	CUFF.90	-	-	chr1:12856644-12982789	8506	3.13707	0.566912	0.441978	0.691093	OK
CUFF.90.4	-	-	CUFF.90	-	-	chr1:12856644-12866850	5908	4.29376	0.775941	0.601626	0.948717	OK
CUFF.94.1	-	-	CUFF.94	-	-	chr1:14743612-14745456	940	5.29356	0.918598	0.47266	1.34526	OK
CUFF.95.1	-	-	CUFF.95	-	-	chr1:14862739-14870368	1368	4.77157	0.836733	0.437377	1.22466	OK
CUFF.95.2	-	-	CUFF.95	-	-	chr1:14862739-14888495	2927	6.97951	1.22391	0.951059	1.48916	OK
CUFF.96.1	-	-	CUFF.96	-	-	chr1:14889443-14909091	1356	4.44331	0.765962	0.453677	1.05858	OK
CUFF.97.1	-	-	CUFF.97	-	-	chr1:15275275-15277151	1876	6.91323	1.22052	0.874464	1.54853	OK
CUFF.98.1	-	-	CUFF.98	-	-	chr1:14159035-14300342	4279	6.01712	1.06527	0.820292	1.30577	OK
CUFF.98.2	-	-	CUFF.98	-	-	chr1:14159035-14300342	4395	8.12891	1.43914	1.14761	1.72549	OK
CUFF.98.3	-	-	CUFF.98	-	-	chr1:14159035-14300342	4407	11.2044	1.98363	1.65564	2.31303	OK
CUFF.100.1	-	-	CUFF.100	-	-	chr1:15309520-15311233	1713	7.52285	1.32913	0.937722	1.69588	OK
CUFF.99.1	-	-	CUFF.99	-	-	chr1:15277224-15303063	961	5.41228	0.982724	0.533459	1.42256	OK
CUFF.101.1	-	-	CUFF.101	-	-	chr1:15389331-15390817	1486	13.3872	2.43722	1.77095	2.89791	OK
CUFF.102.1	-	-	CUFF.102	-	-	chr1:15388302-15389028	726	8.00207	1.41836	0.706136	1.88303	OK
CUFF.103.1	-	-	CUFF.103	-	-	chr1:15404251-15405450	1199	3.62472	0.647348	0.342055	0.94065	OK
CUFF.104.1	-	-	CUFF.104	-	-	chr1:15436741-15438714	1973	6.19488	1.09621	0.779505	1.40311	OK
CUFF.105.1	-	-	CUFF.105	-	-	chr1:15527066-15528486	1420	10.5611	2.09399	1.46817	2.59937	OK
CUFF.81.1	-	-	CUFF.81	-	-	chr1:10127649-10145083	3197	70.5743	12.6307	11.5028	13.4591	OK
CUFF.83.1	-	-	CUFF.83	-	-	chr1:10127649-10129224	1575	19.3005	3.45423	2.58226	4.12294	OK
CUFF.87.1	-	-	CUFF.87	-	-	chr1:10145225-10146212	987	2.17036	0.475213	0.207763	0.727169	OK
CUFF.91.1	-	-	CUFF.91	-	-	chr1:10147073-10179759	2557	66.3997	11.7858	10.479	12.4438	OK
CUFF.92.1	-	-	CUFF.92	-	-	chr1:10184432-10223149	2042	47.5634	8.44242	7.62733	9.27499	OK
CUFF.106.1	-	-	CUFF.106	-	-	chr1:15666230-15666863	633	5.54503	0.93818	0.323952	1.45779	OK
CUFF.107.1	-	-	CUFF.107	-	-	chr1:15699618-15704761	5143	4.49151	0.794474	0.644598	0.943638	OK
CUFF.108.1	-	-	CUFF.108	-	-	chr1:15705643-15706386	743	2.76909	0.62468	0.229993	1.01197	OK
CUFF.109.1	-	-	CUFF.109	-	-	chr1:15706616-15713795	7179	5.51058	0.964164	0.823599	1.10448	OK
CUFF.110.1	-	-	CUFF.110	-	-	chr1:15845129-15850368	1018	2.8351	0.498866	0.235009	0.738598	OK
CUFF.111.1	-	-	CUFF.111	-	-	chr1:15850318-15851977	1659	1.85853	0.327027	0.140155	0.5139	OK
CUFF.112.1	-	-	CUFF.112	-	-	chr1:15795746-15833551	1577	9.42245	1.66933	1.18781	2.1529	OK
CUFF.112.2	-	-	CUFF.112	-	-	chr1:15795746-15833551	1666	13.1963	2.33793	1.81333	2.88274	OK
CUFF.112.3	-	-	CUFF.112	-	-	chr1:15809214-15833551	1436	4.81859	0.853688	0.496073	1.21262	OK
CUFF.113.1	-	-	CUFF.113	-	-	chr1:16056166-16059398	707	5.95146	1.06988	0.534939	1.60482	OK
CUFF.114.1	-	-	CUFF.114	-	-	chr1:16095447-16123769	3948	21.0483	3.8621	3.37614	4.30242	OK
CUFF.115.1	-	-	CUFF.115	-	-	chr1:16553781-16557968	4187	6.04819	1.06185	0.86524	1.25705	OK
CUFF.116.1	-	-	CUFF.116	-	-	chr1:16091272-16094466	3194	86.7397	16.0887	14.7237	16.8317	OK
CUFF.117.1	-	-	CUFF.117	-	-	chr1:16705823-16706559	736	3.55297	0.632775	0.23218	1.02159	OK
CUFF.119.1	-	-	CUFF.119	-	-	chr1:16759244-16759730	486	14.2489	2.94003	1.19549	3.23486	OK
CUFF.120.1	-	-	CUFF.120	-	-	chr1:16759807-16760181	374	15.2195	3.31076	1.0052	3.19838	OK
CUFF.121.1	-	-	CUFF.121	-	-	chr1:16558288-16609374	3480	8.04965	1.39315	1.06149	1.71712	OK
CUFF.121.2	-	-	CUFF.121	-	-	chr1:16558288-16609374	3559	44.3008	7.66709	7.01199	8.32293	OK
CUFF.118.1	-	-	CUFF.118	-	-	chr1:16655286-16699682	2556	31.3408	5.54541	4.93805	6.15446	OK
CUFF.118.2	-	-	CUFF.118	-	-	chr1:16655286-16699682	2559	3.92818	0.695048	0.419418	0.969001	OK
CUFF.123.1	-	-	CUFF.123	-	-	chr1:16631881-16647256	2059	27.5235	4.83554	4.03569	5.64996	OK
CUFF.123.2	-	-	CUFF.123	-	-	chr1:16631881-16646941	2078	42.3551	7.44127	6.46455	8.4257	OK
CUFF.123.3	-	-	CUFF.123	-	-	chr1:16631881-16646967	1940	194.337	34.1426	31.9801	36.3891	OK
CUFF.122.1	-	-	CUFF.122	-	-	chr1:16985036-17087958	4779	7.23558	1.33483	1.12278	1.55187	OK
CUFF.124.1	-	-	CUFF.124	-	-	chr1:17387591-17387857	266	120.409	23.0476	5.39636	10.7927	OK
CUFF.125.1	-	-	CUFF.125	-	-	chr1:17388071-17388807	736	29.6235	6.32775	3.90063	6.40818	OK
CUFF.126.1	-	-	CUFF.126	-	-	chr1:17135456-17154295	3878	123.166	21.5804	20.4573	22.7499	OK
CUFF.127.1	-	-	CUFF.127	-	-	chr1:16218906-16509306	2797	20.6597	3.73247	3.19287	4.28343	OK
CUFF.127.2	-	-	CUFF.127	-	-	chr1:16218906-16509306	2666	60.5194	10.9337	9.9759	11.913	OK
CUFF.127.3	-	-	CUFF.127	-	-	chr1:16334452-16509306	2868	62.2021	11.2377	10.2322	12.2531	OK
CUFF.127.4	-	-	CUFF.127	-	-	chr1:16334452-16509306	2999	22.8564	4.12933	3.52364	4.74289	OK
CUFF.128.1	-	-	CUFF.128	-	-	chr1:17737604-17755209	1868	3.86577	0.6745	0.449667	0.899334	OK
CUFF.129.1	-	-	CUFF.129	-	-	chr1:17928358-17929480	1122	4.14421	0.738074	0.39599	1.06613	OK
CUFF.130.1	-	-	CUFF.130	-	-	chr1:17984628-17985301	673	4.84696	1.03268	0.457047	1.47271	OK
CUFF.131.1	-	-	CUFF.131	-	-	chr1:18048306-18048967	661	3.90859	0.734784	0.258525	1.18921	OK
CUFF.132.1	-	-	CUFF.132	-	-	chr1:19094288-19094933	645	4.27262	0.760944	0.264938	1.21871	OK
CUFF.133.1	-	-	CUFF.133	-	-	chr1:19156405-19158192	1787	3.04693	0.601438	0.382507	0.822389	OK
CUFF.134.1	-	-	CUFF.134	-	-	chr1:19216556-19224541	852	2.61693	0.520902	0.200569	0.802276	OK
CUFF.135.1	-	-	CUFF.135	-	-	chr1:19321814-19322128	314	12.2302	2.75901	0.544219	2.61225	OK
CUFF.136.1	-	-	CUFF.136	-	-	chr1:19321526-19321752	226	64.0677	12.5881	1.66348	5.29289	OK
CUFF.137.1	-	-	CUFF.137	-	-	chr1:19322255-19323280	1025	8.5272	1.56641	0.933615	2.10063	OK
CUFF.138.1	-	-	CUFF.138	-	-	chr1:20930716-20931227	511	8.32446	1.73346	0.668825	2.07336	OK
CUFF.139.1	-	-	CUFF.139	-	-	chr1:20931699-20933336	1637	3.36407	0.616608	0.3758	0.85599	OK
CUFF.140.1	-	-	CUFF.140	-	-	chr1:20793158-20810311	2839	44.4461	8.05575	7.3575	8.76693	OK
CUFF.141.1	-	-	CUFF.141	-	-	chr1:20937256-20938115	859	3.19856	0.618483	0.238722	0.954886	OK
CUFF.142.1	-	-	CUFF.142	-	-	chr1:20986386-20991247	4861	10.5003	1.98537	1.71553	2.24987	OK
CUFF.145.1	-	-	CUFF.145	-	-	chr1:21388488-21390177	1689	45.8626	8.21742	6.63709	8.66059	OK
CUFF.144.1	-	-	CUFF.144	-	-	chr1:20991378-21069262	1445	10.8458	2.12048	1.53737	2.69631	OK
CUFF.146.1	-	-	CUFF.146	-	-	chr1:21648226-21649720	1494	3.11221	0.526564	0.29739	0.754913	OK
CUFF.143.1	-	-	CUFF.143	-	-	chr1:20941730-20951439	863	3.23726	0.570077	0.198013	0.910858	OK
CUFF.143.2	-	-	CUFF.143	-	-	chr1:20941730-20980729	1991	2.37907	0.418951	0.209428	0.628284	OK
CUFF.143.3	-	-	CUFF.143	-	-	chr1:20957336-20980729	1252	3.28345	0.578211	0.258889	0.906112	OK
CUFF.148.1	-	-	CUFF.148	-	-	chr1:21693623-21694319	696	5.25077	1.29842	0.589258	1.81688	OK
CUFF.149.1	-	-	CUFF.149	-	-	chr1:21729622-21730260	638	5.25394	1.00488	0.428551	1.5535	OK
CUFF.151.1	-	-	CUFF.151	-	-	chr1:21751804-21753554	1750	3.70437	0.65974	0.410124	0.898366	OK
CUFF.147.1	-	-	CUFF.147	-	-	chr1:21208675-21273817	659	19.9775	3.48005	2.21387	4.79671	OK
CUFF.147.2	-	-	CUFF.147	-	-	chr1:21208675-21220243	1143	26.1254	4.55101	3.60855	5.48499	OK
CUFF.147.3	-	-	CUFF.147	-	-	chr1:21208675-21220243	1326	10.8894	1.89692	1.30041	2.47985	OK
CUFF.150.1	-	-	CUFF.150	-	-	chr1:21218791-21219228	437	12.0955	2.11705	0.703873	2.34624	OK
CUFF.152.1	-	-	CUFF.152	-	-	chr1:21262435-21262939	504	10.4618	2.10493	0.813737	2.50902	OK
CUFF.153.1	-	-	CUFF.153	-	-	chr1:21801776-21802253	477	6.45387	1.21328	0.358249	1.7196	OK
CUFF.154.1	-	-	CUFF.154	-	-	chr1:21806940-21809121	2181	7.47918	1.39455	1.04991	1.72374	OK
CUFF.155.1	-	-	CUFF.155	-	-	chr1:21809199-21810448	1249	4.50759	0.87624	0.519906	1.23136	OK
CUFF.157.1	-	-	CUFF.157	-	-	chr1:21853686-21855142	1456	4.40834	0.922154	0.58683	1.24408	OK
CUFF.158.1	-	-	CUFF.158	-	-	chr1:21850376-21852815	2439	9.95091	1.69124	1.31719	2.04585	OK
CUFF.156.1	-	-	CUFF.156	-	-	chr1:21390238-21583695	4406	29.1371	5.25629	4.80575	5.71495	OK
CUFF.159.1	-	-	CUFF.159	-	-	chr1:21501985-21503161	1176	124.184	22.6193	17.6407	21.6222	OK
CUFF.160.1	-	-	CUFF.160	-	-	chr1:21568543-21569119	576	6.64078	1.16852	0.47468	1.72072	OK
CUFF.161.1	-	-	CUFF.161	-	-	chr1:21930812-21932054	1242	7.048	1.47017	0.935601	1.92624	OK
CUFF.162.1	-	-	CUFF.162	-	-	chr1:21951328-21952489	1161	6.80232	1.4165	0.883126	1.91344	OK
CUFF.163.1	-	-	CUFF.163	-	-	chr1:20880661-20930152	5776	105.119	19.372	18.4356	20.3588	OK
CUFF.163.2	-	-	CUFF.163	-	-	chr1:20880798-20930152	5937	12.505	2.30451	1.9764	2.63719	OK
CUFF.164.1	-	-	CUFF.164	-	-	chr1:22475026-22578415	1903	80.008	15.4457	13.0566	15.8942	OK
CUFF.165.1	-	-	CUFF.165	-	-	chr1:23298640-23300546	1906	7.9141	1.33901	0.968288	1.68554	OK
CUFF.166.1	-	-	CUFF.166	-	-	chr1:22601451-22813072	2726	8.11735	1.78276	1.36432	2.18831	OK
CUFF.166.2	-	-	CUFF.166	-	-	chr1:22601451-22813072	2714	3.81898	0.838736	0.556471	1.11294	OK
CUFF.166.3	-	-	CUFF.166	-	-	chr1:22601451-22813083	2657	19.4575	4.27333	3.69389	4.86038	OK
CUFF.167.1	-	-	CUFF.167	-	-	chr1:24184520-24201597	945	6.87614	1.32308	0.759488	1.80831	OK
CUFF.168.1	-	-	CUFF.168	-	-	chr1:23373331-23389988	4749	22.2563	3.91112	3.47541	4.35365	OK
CUFF.168.2	-	-	CUFF.168	-	-	chr1:23373331-23389988	4752	15.5573	2.73389	2.35542	3.11306	OK
CUFF.169.1	-	-	CUFF.169	-	-	chr1:24002856-24012489	598	96.1814	17.9303	10.6874	15.2025	OK
CUFF.170.1	-	-	CUFF.170	-	-	chr1:24602077-24602248	171	184.316	46.7773	2.39838	7.39502	OK
CUFF.171.1	-	-	CUFF.171	-	-	chr1:24214233-24259509	2423	14.9574	2.71622	2.30188	3.13056	OK
CUFF.174.1	-	-	CUFF.174	-	-	chr1:22275984-22422927	4218	54.7243	10.1312	9.37249	10.8935	OK
CUFF.174.2	-	-	CUFF.174	-	-	chr1:22275984-22422927	4443	19.1807	3.55095	3.09814	4.00746	OK
CUFF.174.3	-	-	CUFF.174	-	-	chr1:22275984-22422927	4344	29.272	5.41916	4.79519	6.04755	OK
CUFF.174.4	-	-	CUFF.174	-	-	chr1:22275984-22422927	4371	24.0189	4.44665	3.88011	5.01794	OK
CUFF.175.1	-	-	CUFF.175	-	-	chr1:24017934-24056600	5526	12.6384	2.22777	1.9482	2.51101	OK
CUFF.175.2	-	-	CUFF.175	-	-	chr1:24017934-24107176	6292	17.4953	3.08389	2.73029	3.4423	OK
CUFF.175.3	-	-	CUFF.175	-	-	chr1:24017934-24092251	5055	6.53876	1.15258	0.914366	1.39265	OK
