tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.49.1	-	-	CUFF.49	-	-	chr1:10061116-10061944	828	4.70152	0.887449	0.431715	1.33832	OK
CUFF.57.1	-	-	CUFF.57	-	-	chr1:11663150-11663299	149	276.336	48.9005	1.19953	5.75775	OK
CUFF.59.1	-	-	CUFF.59	-	-	chr1:12857005-12857482	477	8.59716	1.58221	0.599514	2.17324	OK
CUFF.60.1	-	-	CUFF.60	-	-	chr1:12857540-12858399	859	3.5886	0.63504	0.249681	0.998725	OK
CUFF.63.1	-	-	CUFF.63	-	-	chr1:12860949-12861618	669	5.82523	1.03084	0.427456	1.54953	OK
CUFF.64.1	-	-	CUFF.64	-	-	chr1:12861685-12862191	506	6.26143	1.10803	0.353222	1.69546	OK
CUFF.65.1	-	-	CUFF.65	-	-	chr1:12934084-12980686	1135	6.05062	1.12708	0.66138	1.57472	OK
CUFF.67.1	-	-	CUFF.67	-	-	chr1:12682526-12851236	5392	48.2592	9.00433	8.41411	9.60141	OK
CUFF.69.1	-	-	CUFF.69	-	-	chr1:13554791-13579998	2932	112.961	21.0694	18.9459	21.4696	OK
CUFF.68.1	-	-	CUFF.68	-	-	chr1:13615022-13650611	2866	18.5339	3.43472	2.88114	3.94129	OK
CUFF.56.1	-	-	CUFF.56	-	-	chr1:10127670-10147185	2764	8.00268	1.50776	1.14976	1.87009	OK
CUFF.56.2	-	-	CUFF.56	-	-	chr1:10127670-10147185	2775	36.2148	6.82314	6.12441	7.53137	OK
CUFF.58.1	-	-	CUFF.58	-	-	chr1:10148020-10151086	659	67.5998	12.2543	7.70248	11.2825	OK
CUFF.61.1	-	-	CUFF.61	-	-	chr1:10153781-10179759	1804	46.6406	8.55056	7.1928	9.57059	OK
CUFF.62.1	-	-	CUFF.62	-	-	chr1:10179519-10184570	473	49.7207	9.11525	6.90941	11.2278	OK
CUFF.66.1	-	-	CUFF.66	-	-	chr1:10189821-10222806	1413	36.3297	6.62894	5.72763	7.53024	OK
CUFF.70.1	-	-	CUFF.70	-	-	chr1:14743505-14744389	884	9.22805	1.68403	0.970481	2.22402	OK
CUFF.71.1	-	-	CUFF.71	-	-	chr1:14745250-14745827	577	5.13334	1.09008	0.371709	1.67269	OK
CUFF.75.1	-	-	CUFF.75	-	-	chr1:15275519-15276185	666	5.44278	0.963157	0.429382	1.34182	OK
CUFF.76.1	-	-	CUFF.76	-	-	chr1:15276248-15276550	302	15.6768	2.92019	0.591822	2.84074	OK
CUFF.73.1	-	-	CUFF.73	-	-	chr1:14159120-14221627	2823	56.2147	10.3468	9.5071	11.2	OK
CUFF.77.1	-	-	CUFF.77	-	-	chr1:14242508-14294553	860	14.9442	2.77087	1.79662	3.69893	OK
CUFF.77.2	-	-	CUFF.77	-	-	chr1:14242508-14294680	990	9.22556	1.71055	1.1081	2.34917	OK
CUFF.77.3	-	-	CUFF.77	-	-	chr1:14242508-14300302	1456	12.7062	2.35591	1.76978	2.94964	OK
CUFF.77.4	-	-	CUFF.77	-	-	chr1:14242508-14300302	1325	24.0012	4.45016	3.60131	5.32367	OK
CUFF.72.1	-	-	CUFF.72	-	-	chr1:13129274-13132853	3579	44.2315	8.06411	7.20114	8.75923	OK
CUFF.74.1	-	-	CUFF.74	-	-	chr1:13136431-13364121	4873	17.0521	3.22166	2.78988	3.65885	OK
CUFF.74.2	-	-	CUFF.74	-	-	chr1:13136431-13364121	5080	19.6177	3.70637	3.30707	4.10281	OK
CUFF.74.3	-	-	CUFF.74	-	-	chr1:13164182-13364121	2550	10.8422	2.04842	1.57094	2.53767	LOWDATA
CUFF.80.1	-	-	CUFF.80	-	-	chr1:15702506-15703298	792	4.31572	0.763713	0.361071	1.12835	OK
CUFF.79.1	-	-	CUFF.79	-	-	chr1:15701775-15702309	534	8.64344	1.52955	0.602461	2.0082	OK
CUFF.81.1	-	-	CUFF.81	-	-	chr1:15699621-15701619	1998	5.39936	0.985026	0.697745	1.27025	OK
CUFF.82.1	-	-	CUFF.82	-	-	chr1:15703790-15704333	543	5.61827	0.994212	0.329153	1.57994	OK
CUFF.83.1	-	-	CUFF.83	-	-	chr1:15707937-15708482	545	8.38084	1.48308	0.590302	1.96767	OK
CUFF.84.1	-	-	CUFF.84	-	-	chr1:15711334-15711650	316	16.3823	2.89902	0.678722	2.60177	OK
CUFF.85.1	-	-	CUFF.85	-	-	chr1:15834017-15834728	711	4.97846	0.880991	0.402206	1.25689	OK
CUFF.78.1	-	-	CUFF.78	-	-	chr1:15276965-15424748	1471	7.37414	1.44375	1.02729	1.86022	OK
CUFF.87.1	-	-	CUFF.87	-	-	chr1:15845513-15845913	400	9.29604	1.64503	0.446825	2.14476	OK
CUFF.88.1	-	-	CUFF.88	-	-	chr1:16094836-16095338	502	14.2646	2.80475	1.21052	3.27553	OK
CUFF.86.1	-	-	CUFF.86	-	-	chr1:15795719-15833748	1890	9.11145	1.70503	1.27779	2.13663	OK
CUFF.86.2	-	-	CUFF.86	-	-	chr1:15795719-15833748	1797	3.91464	0.73255	0.42094	1.04127	OK
CUFF.86.3	-	-	CUFF.86	-	-	chr1:15795719-15828295	980	4.20637	0.787141	0.314163	1.25665	OK
CUFF.89.1	-	-	CUFF.89	-	-	chr1:16558909-16559739	830	4.06204	0.718822	0.34454	1.07669	OK
CUFF.91.1	-	-	CUFF.91	-	-	chr1:16091312-16093420	1770	126.68	24.3604	22.5092	26.2495	OK
CUFF.91.2	-	-	CUFF.91	-	-	chr1:16091312-16094213	2221	52.669	10.1281	9.0704	11.1933	OK
CUFF.92.1	-	-	CUFF.92	-	-	chr1:16655291-16668121	1474	56.3207	10.4983	8.41511	10.7917	OK
CUFF.93.1	-	-	CUFF.93	-	-	chr1:16559861-16609368	1901	13.2412	2.42905	1.85237	3.01791	OK
CUFF.93.2	-	-	CUFF.93	-	-	chr1:16559861-16609368	1980	61.1079	11.21	10.1081	12.3168	OK
CUFF.90.1	-	-	CUFF.90	-	-	chr1:16095415-16123736	3947	34.5457	6.51573	5.96484	7.07612	OK
CUFF.94.1	-	-	CUFF.94	-	-	chr1:16759232-16759477	245	152.209	33.2283	7.73282	14.1525	OK
CUFF.95.1	-	-	CUFF.95	-	-	chr1:16759807-16760178	371	15.0508	3.32925	1.05986	3.37227	OK
CUFF.96.1	-	-	CUFF.96	-	-	chr1:16218905-16509306	2667	33.2623	6.29828	5.52713	7.06724	OK
CUFF.96.2	-	-	CUFF.96	-	-	chr1:16334452-16509306	2868	97.0174	18.3704	17.1908	19.6276	OK
CUFF.97.1	-	-	CUFF.97	-	-	chr1:16994576-17081841	621	5.07905	1.30733	0.575621	1.78442	OK
CUFF.98.1	-	-	CUFF.98	-	-	chr1:17387608-17387848	240	60.5127	11.7792	2.23413	5.95767	OK
CUFF.99.1	-	-	CUFF.99	-	-	chr1:17388070-17388441	371	29.959	6.24827	2.31241	5.29928	OK
CUFF.100.1	-	-	CUFF.100	-	-	chr1:17135456-17154300	3883	53.5389	9.70112	8.77311	10.3749	OK
CUFF.101.1	-	-	CUFF.101	-	-	chr1:16631919-16646953	1888	67.3946	12.6084	11.4087	13.8205	OK
CUFF.101.2	-	-	CUFF.101	-	-	chr1:16631919-16647257	2022	11.9564	2.23685	1.67213	2.79984	OK
CUFF.102.1	-	-	CUFF.102	-	-	chr1:19322256-19322505	249	88.2026	16.3288	3.58896	8.32639	OK
CUFF.103.1	-	-	CUFF.103	-	-	chr1:19321530-19321946	416	9.09881	1.84015	0.515568	2.32006	OK
CUFF.104.1	-	-	CUFF.104	-	-	chr1:20962936-20969602	607	11.4478	2.36344	1.17779	3.12115	OK
CUFF.105.1	-	-	CUFF.105	-	-	chr1:20950433-20957589	400	8.83124	1.64503	0.446825	2.14476	OK
CUFF.107.1	-	-	CUFF.107	-	-	chr1:20989457-20990355	898	4.24089	0.800502	0.398063	1.19419	OK
CUFF.106.1	-	-	CUFF.106	-	-	chr1:20988645-20988865	220	42.0238	7.79068	0.974892	3.73709	OK
CUFF.108.1	-	-	CUFF.108	-	-	chr1:20991377-20994062	647	6.53754	1.38826	0.607738	1.93371	OK
CUFF.109.1	-	-	CUFF.109	-	-	chr1:20793087-20810334	2933	92.4138	17.3282	16.1993	18.4875	OK
CUFF.110.1	-	-	CUFF.110	-	-	chr1:21388794-21389490	696	8.08043	1.46479	0.719029	1.95165	OK
CUFF.111.1	-	-	CUFF.111	-	-	chr1:21390262-21390555	293	29.236	5.64394	1.342	4.27	OK
CUFF.112.1	-	-	CUFF.112	-	-	chr1:20880664-20929712	5333	36.8214	7.10829	6.60155	7.62197	OK
CUFF.113.1	-	-	CUFF.113	-	-	chr1:21414188-21459576	297	19.7316	3.64354	0.722142	3.24964	OK
CUFF.114.1	-	-	CUFF.114	-	-	chr1:21477328-21495935	383	13.0934	2.31701	0.746654	2.70662	OK
CUFF.115.1	-	-	CUFF.115	-	-	chr1:21501983-21503159	1176	160.12	29.6433	23.6483	28.8461	OK
CUFF.118.1	-	-	CUFF.118	-	-	chr1:22475029-22545466	1875	8.90406	1.80076	1.35252	2.26124	OK
CUFF.118.2	-	-	CUFF.118	-	-	chr1:22479538-22545466	1769	7.22279	1.46074	1.01457	1.91641	OK
CUFF.121.1	-	-	CUFF.121	-	-	chr1:9591137-9614894	1068	1207.85	241.265	235.095	251.382	OK
CUFF.116.1	-	-	CUFF.116	-	-	chr1:21208663-21273814	668	32.9696	6.06462	3.53179	6.42144	OK
CUFF.116.2	-	-	CUFF.116	-	-	chr1:21208663-21220216	1128	34.5828	6.36137	5.18512	7.53168	OK
CUFF.116.3	-	-	CUFF.116	-	-	chr1:21208663-21220216	1311	22.4055	4.12139	3.17046	5.07273	OK
CUFF.117.1	-	-	CUFF.117	-	-	chr1:21218497-21220216	1719	6.35744	1.16942	0.791525	1.53649	OK
CUFF.119.1	-	-	CUFF.119	-	-	chr1:21217466-21218394	928	7.32599	1.34443	0.770389	1.81041	OK
CUFF.122.1	-	-	CUFF.122	-	-	chr1:21262493-21262952	459	10.2666	1.87943	0.700903	2.25846	OK
CUFF.124.1	-	-	CUFF.124	-	-	chr1:23764586-23765227	641	6.62326	1.17206	0.501894	1.67298	OK
CUFF.123.1	-	-	CUFF.123	-	-	chr1:22276087-22305872	3188	3.92993	0.760069	0.538209	0.986716	OK
CUFF.123.2	-	-	CUFF.123	-	-	chr1:22276087-22418685	3996	2.70254	0.522684	0.318787	0.721958	OK
CUFF.123.3	-	-	CUFF.123	-	-	chr1:22276087-22418685	4176	7.61282	1.47236	1.1908	1.75486	OK
CUFF.123.4	-	-	CUFF.123	-	-	chr1:22276087-22418685	4150	4.88902	0.945561	0.693928	1.1986	OK
CUFF.125.1	-	-	CUFF.125	-	-	chr1:24002885-24012484	564	129.291	25.5049	15.528	21.6124	OK
CUFF.126.1	-	-	CUFF.126	-	-	chr1:24264632-24266545	1913	4.90554	0.909425	0.616633	1.19589	OK
CUFF.128.1	-	-	CUFF.128	-	-	chr1:24267096-24267955	859	5.68195	1.00548	0.499363	1.49809	OK
CUFF.129.1	-	-	CUFF.129	-	-	chr1:24269550-24270352	802	4.24594	0.751365	0.356569	1.11428	OK
CUFF.127.1	-	-	CUFF.127	-	-	chr1:23373324-23389922	4693	8.4226	1.53102	1.24452	1.82318	OK
CUFF.127.2	-	-	CUFF.127	-	-	chr1:23373324-23389922	4690	18.6705	3.39383	2.99835	3.79157	OK
CUFF.130.1	-	-	CUFF.130	-	-	chr1:24271441-24271643	202	60.1391	11.6097	1.06176	4.77794	OK
CUFF.131.1	-	-	CUFF.131	-	-	chr1:22601598-22812911	2337	14.2749	2.82898	2.2409	3.41945	OK
CUFF.131.2	-	-	CUFF.131	-	-	chr1:22601598-22812911	2487	18.271	3.62091	3.05711	4.17443	OK
CUFF.131.3	-	-	CUFF.131	-	-	chr1:22601598-22812911	2406	10.5347	2.08776	1.64056	2.52517	OK
CUFF.131.4	-	-	CUFF.131	-	-	chr1:22601598-22812911	2415	8.36289	1.65734	1.18541	2.11451	OK
CUFF.131.5	-	-	CUFF.131	-	-	chr1:22601598-22812911	2418	21.7125	4.30294	3.58345	5.02322	OK
CUFF.132.1	-	-	CUFF.132	-	-	chr1:24289254-24296702	352	15.4233	3.56911	1.11706	3.45274	OK
CUFF.134.1	-	-	CUFF.134	-	-	chr1:24602078-24602248	170	282.526	69.3822	4.83623	11.5649	OK
CUFF.133.1	-	-	CUFF.133	-	-	chr1:24468316-24541129	670	12.0418	2.49831	1.33381	3.09443	OK
CUFF.136.1	-	-	CUFF.136	-	-	chr1:24582223-24594592	479	6.48982	1.20889	0.373132	1.79103	OK
CUFF.137.1	-	-	CUFF.137	-	-	chr1:24593507-24594102	595	5.39983	1.04242	0.360464	1.62209	OK
CUFF.135.1	-	-	CUFF.135	-	-	chr1:24017975-24031126	1813	26.283	4.68359	3.72642	5.30374	OK
CUFF.138.1	-	-	CUFF.138	-	-	chr1:24033412-24107146	3650	7.73131	1.43952	1.13431	1.75303	OK
CUFF.138.2	-	-	CUFF.138	-	-	chr1:24033412-24105548	3854	4.37183	0.814005	0.584329	1.05179	OK
CUFF.138.3	-	-	CUFF.138	-	-	chr1:24033412-24107146	4239	17.4123	3.24206	2.8382	3.64911	OK
CUFF.139.1	-	-	CUFF.139	-	-	chr1:24053869-24054360	491	6.89415	1.51047	0.58242	2.11127	OK
CUFF.140.1	-	-	CUFF.140	-	-	chr1:24058853-24059230	377	10.3765	1.83624	0.474085	2.27561	OK
CUFF.141.1	-	-	CUFF.141	-	-	chr1:23768649-23855889	5662	145.308	28.4867	27.4377	29.5148	OK
CUFF.142.1	-	-	CUFF.142	-	-	chr1:23851994-23929200	2883	114.958	22.5367	20.5698	23.5827	OK
CUFF.144.1	-	-	CUFF.144	-	-	chr1:28637175-28637590	415	83.928	15.4256	7.32148	12.0589	OK
CUFF.145.1	-	-	CUFF.145	-	-	chr1:28857086-28857253	167	106.484	25.9097	1.28429	4.92311	OK
CUFF.146.1	-	-	CUFF.146	-	-	chr1:29541953-29542303	350	114.428	22.8652	9.29397	14.8091	OK
CUFF.147.1	-	-	CUFF.147	-	-	chr1:29794053-29794419	366	117.087	21.77	9.27834	14.65	OK
CUFF.148.1	-	-	CUFF.148	-	-	chr1:30826732-30826940	208	136.902	25.9567	3.60897	8.5928	OK
CUFF.149.1	-	-	CUFF.149	-	-	chr1:30586758-30812416	274	31.3799	9.9954	2.47874	6.91438	OK
CUFF.150.1	-	-	CUFF.150	-	-	chr1:31005616-31006593	977	81.1466	15.1224	13.3799	16.8938	OK
CUFF.151.1	-	-	CUFF.151	-	-	chr1:31004302-31004849	547	8.89045	1.57326	0.653492	2.02583	OK
CUFF.152.1	-	-	CUFF.152	-	-	chr1:31005195-31005531	336	25.4491	4.61896	1.38303	3.82993	OK
CUFF.153.1	-	-	CUFF.153	-	-	chr1:31672153-31673470	1317	13.7886	2.4914	1.92374	3.05906	OK
CUFF.154.1	-	-	CUFF.154	-	-	chr1:24685317-24823241	5552	161.661	32.9787	32.0075	34.4245	OK
CUFF.155.1	-	-	CUFF.155	-	-	chr1:31000849-31001686	837	5.76447	1.03933	0.469781	1.49476	OK
CUFF.159.1	-	-	CUFF.159	-	-	chr1:32524606-32715327	1447	3.91207	0.802905	0.396087	1.18826	OK
CUFF.159.2	-	-	CUFF.159	-	-	chr1:32524606-32715327	1506	25.1046	5.15242	4.35178	5.94653	OK
CUFF.157.1	-	-	CUFF.157	-	-	chr1:30859767-30930710	6957	11.5763	2.14063	1.86818	2.41703	OK
CUFF.157.2	-	-	CUFF.157	-	-	chr1:30859767-30930102	7214	20.6848	3.82494	3.46251	4.18958	OK
CUFF.157.3	-	-	CUFF.157	-	-	chr1:30859767-30930710	7267	6.23377	1.15272	0.958816	1.34739	OK
CUFF.160.1	-	-	CUFF.160	-	-	chr1:33157732-33157955	223	113.889	21.9861	3.68681	8.81629	OK
CUFF.161.1	-	-	CUFF.161	-	-	chr1:33158335-33158526	191	58.4766	14.609	1.12291	5.0531	OK
CUFF.162.1	-	-	CUFF.162	-	-	chr1:33158876-33159097	221	227.55	46.1665	8.57258	16.1747	OK
CUFF.163.1	-	-	CUFF.163	-	-	chr1:32229548-32471770	605	77.14	20.4955	12.7622	18.4934	OK
CUFF.164.1	-	-	CUFF.164	-	-	chr1:33726710-33727408	698	10.9938	2.01495	1.32014	2.70976	OK
CUFF.158.1	-	-	CUFF.158	-	-	chr1:32742313-32761951	554	19.3535	3.47304	1.74214	3.74236	OK
CUFF.166.1	-	-	CUFF.166	-	-	chr1:33802483-33814571	1526	19.8423	3.57448	2.79584	4.36683	OK
CUFF.166.2	-	-	CUFF.166	-	-	chr1:33802483-33814576	1641	35.3649	6.37082	5.44478	7.28423	OK
CUFF.167.1	-	-	CUFF.167	-	-	chr1:33893027-33893621	594	52.8938	9.73122	5.65678	9.14713	OK
CUFF.169.1	-	-	CUFF.169	-	-	chr1:33895418-33895675	257	35.3662	8.34457	1.66908	5.14632	OK
CUFF.168.1	-	-	CUFF.168	-	-	chr1:33894417-33894905	488	40.0092	8.24245	4.17525	7.69126	OK
CUFF.170.1	-	-	CUFF.170	-	-	chr1:33895046-33895293	247	87.5102	18.6813	4.05218	9.11741	OK
CUFF.171.1	-	-	CUFF.171	-	-	chr1:33964729-33964995	266	29.386	5.20016	1.07507	3.89712	OK
CUFF.174.1	-	-	CUFF.174	-	-	chr1:33510656-33726646	1979	116.221	22.0592	20.5461	23.6121	OK
CUFF.175.1	-	-	CUFF.175	-	-	chr1:33908904-33935277	2015	85.2496	15.4677	13.2518	16.1434	OK
CUFF.176.1	-	-	CUFF.176	-	-	chr1:33940320-33964621	384	65.1478	11.8833	5.02679	9.30886	OK
CUFF.173.1	-	-	CUFF.173	-	-	chr1:33776729-33799254	4024	5.49298	1.01151	0.763956	1.25253	OK
CUFF.173.2	-	-	CUFF.173	-	-	chr1:33776756-33799254	4150	31.4107	5.78416	5.26285	6.30508	OK
CUFF.177.1	-	-	CUFF.177	-	-	chr1:34493525-34494453	928	108.262	19.8303	14.6374	18.6049	OK
CUFF.179.1	-	-	CUFF.179	-	-	chr1:34529553-34530621	533	32.9389	5.93115	4.39723	7.56733	OK
CUFF.182.1	-	-	CUFF.182	-	-	chr1:34645445-34645779	334	13.2153	2.57244	0.642144	2.46155	OK
CUFF.184.1	-	-	CUFF.184	-	-	chr1:34645832-34646479	647	4.57628	0.848384	0.331493	1.27072	OK
CUFF.185.1	-	-	CUFF.185	-	-	chr1:34646765-34647710	945	4.9076	0.891923	0.453918	1.2861	OK
CUFF.192.1	-	-	CUFF.192	-	-	chr1:34496071-34505816	6075	34.1633	6.34494	5.8854	6.81978	OK
