tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.29.1	-	-	CUFF.29	-	-	chr1:6477383-6850905	5632	16.389	3.01956	2.71731	3.32397	OK
CUFF.29.2	-	-	CUFF.29	-	-	chr1:6727666-6850905	5477	5.0367	0.92798	0.728489	1.13176	OK
CUFF.32.1	-	-	CUFF.32	-	-	chr1:9711546-9713008	1462	4.10745	0.807847	0.494575	1.10691	OK
CUFF.33.1	-	-	CUFF.33	-	-	chr1:9736798-9737450	652	6.68084	1.17552	0.528096	1.6371	OK
CUFF.36.1	-	-	CUFF.36	-	-	chr1:9737562-9738443	881	8.25197	1.48062	0.820736	1.95413	OK
CUFF.30.1	-	-	CUFF.30	-	-	chr1:7079085-7137810	727	27.4955	4.81341	2.93642	5.16241	OK
CUFF.35.1	-	-	CUFF.35	-	-	chr1:7150973-7163670	4370	22.3012	3.91883	3.46682	4.35716	OK
CUFF.34.1	-	-	CUFF.34	-	-	chr1:9714199-9715417	1218	6.05228	1.0982	0.67846	1.49827	OK
CUFF.37.1	-	-	CUFF.37	-	-	chr1:9727089-9736738	1252	6.14325	1.1277	0.687537	1.56758	OK
CUFF.38.1	-	-	CUFF.38	-	-	chr1:9772308-9772426	118	12680.9	4323.03	13.7144	25.9698	OK
CUFF.39.1	-	-	CUFF.39	-	-	chr1:9932170-9932895	340	114.864	27.034	21.7481	32.1872	OK
CUFF.39.2	-	-	CUFF.39	-	-	chr1:9932170-9932895	334	39.0397	9.18821	5.87034	12.6438	OK
CUFF.40.1	-	-	CUFF.40	-	-	chr1:9591248-9617209	3272	16.7129	2.95868	2.53056	3.38895	OK
CUFF.40.2	-	-	CUFF.40	-	-	chr1:9592625-9617209	2893	6.00051	1.06227	0.762427	1.37237	OK
CUFF.43.1	-	-	CUFF.43	-	-	chr1:10014959-10028235	1447	203.718	36.0762	33.7874	38.474	OK
CUFF.41.1	-	-	CUFF.41	-	-	chr1:9788214-9874744	1235	17.0329	3.29044	2.3698	3.9032	OK
CUFF.42.1	-	-	CUFF.42	-	-	chr1:9792378-9792564	186	212.861	41.8652	3.88747	9.25587	OK
CUFF.44.1	-	-	CUFF.44	-	-	chr1:9875748-9889078	706	25.3151	4.94093	2.97499	5.26719	OK
CUFF.45.1	-	-	CUFF.45	-	-	chr1:9889526-9890113	587	13.7613	3.5825	1.87703	4.28198	OK
CUFF.46.1	-	-	CUFF.46	-	-	chr1:10127593-10179755	5293	16.0005	2.8639	2.54352	3.16802	OK
CUFF.47.1	-	-	CUFF.47	-	-	chr1:10184428-10222789	1686	15.3921	2.74969	2.10349	3.22671	OK
CUFF.48.1	-	-	CUFF.48	-	-	chr1:13615019-13650616	2740	1.78574	0.32031	0.148143	0.498299	OK
CUFF.48.2	-	-	CUFF.48	-	-	chr1:13615019-13650616	2874	10.2531	1.83911	1.51003	2.17546	OK
CUFF.49.1	-	-	CUFF.49	-	-	chr1:13129270-13157278	5450	3.21744	0.588777	0.418413	0.764912	OK
CUFF.49.2	-	-	CUFF.49	-	-	chr1:13129270-13214793	7771	15.3401	2.80717	2.55029	3.06761	OK
CUFF.50.1	-	-	CUFF.50	-	-	chr1:13554828-13579983	2880	44.3238	7.993	7.29074	8.69526	OK
CUFF.51.1	-	-	CUFF.51	-	-	chr1:15803192-15809822	379	14.391	2.45302	0.726793	2.63463	OK
CUFF.52.1	-	-	CUFF.52	-	-	chr1:15821595-15833667	914	5.55335	0.989621	0.527402	1.43152	OK
CUFF.53.1	-	-	CUFF.53	-	-	chr1:16094740-16095234	494	6.50004	1.32955	0.4182	1.8819	OK
CUFF.54.1	-	-	CUFF.54	-	-	chr1:16095867-16096345	478	12.3335	2.2191	0.864398	2.66523	OK
CUFF.55.1	-	-	CUFF.55	-	-	chr1:16121707-16122965	1258	7.98863	1.40976	0.90322	1.91592	OK
CUFF.56.1	-	-	CUFF.56	-	-	chr1:16119299-16121657	538	10.8204	2.1356	0.959996	2.55999	OK
CUFF.57.1	-	-	CUFF.57	-	-	chr1:16556473-16556964	491	8.20408	1.45436	0.561008	2.03365	OK
CUFF.60.1	-	-	CUFF.60	-	-	chr1:16559665-16609340	2070	5.6849	0.989502	0.657008	1.33227	OK
CUFF.60.2	-	-	CUFF.60	-	-	chr1:16559665-16609386	2194	24.9683	4.34593	3.75031	4.94904	OK
CUFF.58.1	-	-	CUFF.58	-	-	chr1:16091413-16092319	906	158.632	28.0672	20.9023	26.0329	OK
CUFF.59.1	-	-	CUFF.59	-	-	chr1:16092456-16093043	587	64.0388	15.4064	9.26786	13.7845	OK
CUFF.61.1	-	-	CUFF.61	-	-	chr1:16093247-16093765	518	327.282	63.1377	38.0877	46.6625	OK
CUFF.63.1	-	-	CUFF.63	-	-	chr1:16655272-16668126	1498	24.0871	4.36078	3.33286	4.94182	OK
CUFF.62.1	-	-	CUFF.62	-	-	chr1:16218967-16509295	2730	7.56523	1.37988	1.06811	1.70357	OK
CUFF.62.2	-	-	CUFF.62	-	-	chr1:16334340-16509296	2970	21.3009	3.88523	3.42261	4.34931	OK
CUFF.64.1	-	-	CUFF.64	-	-	chr1:16759236-16759478	242	39.022	7.67479	1.28052	4.26841	OK
CUFF.65.1	-	-	CUFF.65	-	-	chr1:16759807-16760179	372	20.7731	3.81324	1.29582	3.51723	OK
CUFF.66.1	-	-	CUFF.66	-	-	chr1:17388089-17388438	349	19.9481	4.53365	1.47988	3.94634	OK
CUFF.67.1	-	-	CUFF.67	-	-	chr1:17135469-17154312	3882	11.0594	1.96426	1.65862	2.25288	OK
CUFF.68.1	-	-	CUFF.68	-	-	chr1:16631812-16646962	2004	46.3143	8.30512	7.3567	9.26679	OK
CUFF.68.2	-	-	CUFF.68	-	-	chr1:16631812-16647257	2129	25.9402	4.65161	3.92869	5.37983	OK
CUFF.69.1	-	-	CUFF.69	-	-	chr1:16985045-17087913	4151	5.16408	0.945534	0.702929	1.18891	OK
CUFF.69.2	-	-	CUFF.69	-	-	chr1:16985045-17087913	4725	9.79919	1.79421	1.51627	2.07729	OK
CUFF.69.3	-	-	CUFF.69	-	-	chr1:16985045-17087913	4302	1.79814	0.329237	0.19228	0.468159	OK
CUFF.70.1	-	-	CUFF.70	-	-	chr1:19321525-19322085	560	16.356	3.19929	1.53714	3.50467	OK
CUFF.71.1	-	-	CUFF.71	-	-	chr1:19322257-19322901	644	7.45462	1.42017	0.641587	1.97823	OK
CUFF.72.1	-	-	CUFF.72	-	-	chr1:20807403-20810294	325	13.7961	2.99296	0.741609	3.07238	OK
CUFF.73.1	-	-	CUFF.73	-	-	chr1:20793237-20802131	1450	11.2505	2.01157	1.47226	2.54083	OK
CUFF.74.1	-	-	CUFF.74	-	-	chr1:20931673-20932228	555	11.4129	2.13065	0.93059	2.60565	OK
CUFF.75.1	-	-	CUFF.75	-	-	chr1:21208675-21273815	657	25.1034	4.43546	3.12585	5.81554	OK
CUFF.75.2	-	-	CUFF.75	-	-	chr1:21208675-21220219	1119	48.0392	8.48793	7.28637	9.67836	OK
CUFF.76.1	-	-	CUFF.76	-	-	chr1:21501983-21503162	1179	133.592	24.0116	19.0412	23.4218	OK
CUFF.77.1	-	-	CUFF.77	-	-	chr1:22601737-22602217	480	10.8895	1.97217	0.789063	2.43892	OK
CUFF.78.1	-	-	CUFF.78	-	-	chr1:22475027-22545469	1880	39.7192	7.73201	6.92025	8.56406	OK
CUFF.79.1	-	-	CUFF.79	-	-	chr1:22603019-22813064	1150	3.20208	0.742145	0.320577	1.17545	OK
CUFF.79.2	-	-	CUFF.79	-	-	chr1:22603019-22813064	1138	3.80399	0.881648	0.432809	1.33449	OK
CUFF.79.3	-	-	CUFF.79	-	-	chr1:22603019-22813064	1219	19.7914	4.58704	3.75686	5.41919	OK
CUFF.80.1	-	-	CUFF.80	-	-	chr1:23375674-23382695	1740	5.77457	1.0396	0.712383	1.3654	OK
CUFF.81.1	-	-	CUFF.81	-	-	chr1:23382825-23389988	651	7.99096	1.47254	0.883522	2.13518	OK
CUFF.84.1	-	-	CUFF.84	-	-	chr1:24018648-24031646	1189	6.02594	1.02715	0.608132	1.41897	OK
CUFF.83.1	-	-	CUFF.83	-	-	chr1:24002798-24003196	398	64.277	12.1559	5.36375	9.42983	OK
CUFF.85.1	-	-	CUFF.85	-	-	chr1:24010002-24012477	236	157.498	29.8906	6.1277	12.2554	OK
CUFF.86.1	-	-	CUFF.86	-	-	chr1:24033486-24035819	902	13.0703	2.25185	1.37422	3.09199	OK
CUFF.82.1	-	-	CUFF.82	-	-	chr1:23768736-23769763	531	6.17256	1.1883	0.453904	1.75077	OK
CUFF.82.2	-	-	CUFF.82	-	-	chr1:23769181-23822497	1324	3.37224	0.649202	0.362233	0.965955	OK
CUFF.82.3	-	-	CUFF.82	-	-	chr1:23769181-23852225	1466	2.02097	0.389064	0.161066	0.590574	OK
CUFF.87.1	-	-	CUFF.87	-	-	chr1:24036334-24037022	688	6.05671	1.08004	0.500463	1.65153	OK
CUFF.88.1	-	-	CUFF.88	-	-	chr1:24036334-24055994	906	4.85499	0.865751	0.476465	1.28646	OK
CUFF.89.1	-	-	CUFF.89	-	-	chr1:24060026-24064280	597	5.85983	1.41502	0.634423	1.96094	OK
CUFF.90.1	-	-	CUFF.90	-	-	chr1:24237470-24259385	1581	6.4315	1.1825	0.805805	1.5245	OK
CUFF.91.1	-	-	CUFF.91	-	-	chr1:24602082-24602249	167	151.115	36.491	1.64943	5.97918	OK
CUFF.92.1	-	-	CUFF.92	-	-	chr1:20880617-20929617	5285	182.56	34.1237	32.1907	34.738	OK
CUFF.93.1	-	-	CUFF.93	-	-	chr1:22276047-22422924	4152	26.8434	4.89707	4.39871	5.39644	OK
CUFF.93.2	-	-	CUFF.93	-	-	chr1:22276047-22422924	4305	38.0559	6.94257	6.3239	7.57698	OK
CUFF.94.1	-	-	CUFF.94	-	-	chr1:23852469-23929197	2324	22.382	4.0711	3.32954	4.82542	OK
CUFF.94.2	-	-	CUFF.94	-	-	chr1:23852469-23929197	2405	74.845	13.6137	12.4761	14.7544	OK
CUFF.95.1	-	-	CUFF.95	-	-	chr1:25865396-25865769	373	28.0844	4.87744	1.7539	4.3386	OK
CUFF.96.1	-	-	CUFF.96	-	-	chr1:28637173-28637590	417	111.541	19.8563	9.57816	15.6884	OK
CUFF.97.1	-	-	CUFF.97	-	-	chr1:29541950-29542304	354	31.128	7.07455	2.52889	5.73864	OK
CUFF.98.1	-	-	CUFF.98	-	-	chr1:29794080-29794408	328	15.1468	3.05127	0.839801	3.04428	OK
CUFF.99.1	-	-	CUFF.99	-	-	chr1:30826747-30826932	185	79.8102	14.32	0.93059	4.46683	OK
CUFF.100.1	-	-	CUFF.100	-	-	chr1:31672163-31673529	1366	13.4027	2.35824	1.68882	2.94914	OK
CUFF.101.1	-	-	CUFF.101	-	-	chr1:30859258-30878156	5027	15.9797	2.88611	2.58044	3.18468	OK
CUFF.103.1	-	-	CUFF.103	-	-	chr1:30881053-30919991	2350	7.61713	1.38758	1.04885	1.7322	OK
CUFF.103.2	-	-	CUFF.103	-	-	chr1:30881053-30930637	2405	3.74505	0.682219	0.433953	0.945397	OK
CUFF.102.1	-	-	CUFF.102	-	-	chr1:32229600-32367711	450	7.18984	1.29004	0.382576	1.83636	OK
CUFF.104.1	-	-	CUFF.104	-	-	chr1:33157727-33157965	238	193.419	41.9608	9.11431	16.2032	OK
CUFF.105.1	-	-	CUFF.105	-	-	chr1:33158336-33158526	190	148.245	34.1133	3.44318	8.51735	OK
CUFF.106.1	-	-	CUFF.106	-	-	chr1:33158871-33159100	229	418.112	84.3422	18.0429	27.2147	OK
CUFF.107.1	-	-	CUFF.107	-	-	chr1:33770594-33770850	256	27.9514	4.76445	0.806996	3.09349	OK
CUFF.108.1	-	-	CUFF.108	-	-	chr1:33510703-33541644	716	8.11804	1.39401	0.711065	2.1332	OK
CUFF.108.2	-	-	CUFF.108	-	-	chr1:33510703-33537579	792	15.2976	2.62686	1.75369	3.45081	OK
CUFF.109.1	-	-	CUFF.109	-	-	chr1:33685269-33723932	448	10.2939	1.81964	0.614854	2.22885	OK
CUFF.110.1	-	-	CUFF.110	-	-	chr1:33802407-33814603	1744	6.73052	1.19137	0.829207	1.53996	OK
CUFF.111.1	-	-	CUFF.111	-	-	chr1:33854732-33855461	729	3.88709	0.694124	0.28339	1.08633	OK
CUFF.113.1	-	-	CUFF.113	-	-	chr1:33857013-33860133	3120	5.22772	0.902814	0.695258	1.11462	OK
CUFF.112.1	-	-	CUFF.112	-	-	chr1:33855924-33856865	941	3.46597	0.590791	0.292726	0.914767	OK
CUFF.116.1	-	-	CUFF.116	-	-	chr1:33873376-33873551	175	217.577	70.3703	5.31234	12.1987	OK
CUFF.114.1	-	-	CUFF.114	-	-	chr1:33860191-33871393	643	15.8206	2.7716	1.44582	3.32002	OK
CUFF.117.1	-	-	CUFF.117	-	-	chr1:33893037-33893515	478	27.0816	4.6718	2.16099	4.68215	OK
CUFF.118.1	-	-	CUFF.118	-	-	chr1:33895045-33895288	243	45.9409	8.58867	1.55864	4.81762	OK
CUFF.119.1	-	-	CUFF.119	-	-	chr1:33894411-33894894	483	17.497	3.302	1.42575	3.77824	OK
CUFF.120.1	-	-	CUFF.120	-	-	chr1:33908905-33964591	2408	20.1592	3.55206	2.93128	4.0609	OK
CUFF.121.1	-	-	CUFF.121	-	-	chr1:33776648-33799323	4327	17.8356	3.18829	2.84081	3.54106	OK
CUFF.121.2	-	-	CUFF.121	-	-	chr1:33780895-33799323	3697	3.63502	0.649795	0.437732	0.856838	OK
CUFF.115.1	-	-	CUFF.115	-	-	chr1:33818603-33843444	3393	1.9735	0.347991	0.182369	0.514924	OK
CUFF.115.2	-	-	CUFF.115	-	-	chr1:33818603-33843444	3456	3.63727	0.641368	0.441885	0.841687	OK
CUFF.115.3	-	-	CUFF.115	-	-	chr1:33826528-33843444	2835	3.67348	0.647754	0.415522	0.882984	OK
CUFF.115.4	-	-	CUFF.115	-	-	chr1:33833017-33843444	2422	1.8942	0.334009	0.138426	0.538321	OK
CUFF.123.1	-	-	CUFF.123	-	-	chr1:24685028-24819507	2107	195.106	37.8658	35.87	39.9689	OK
CUFF.124.1	-	-	CUFF.124	-	-	chr1:34068454-34213747	1354	17.9127	3.40128	2.70595	4.11775	OK
CUFF.124.2	-	-	CUFF.124	-	-	chr1:34178226-34213747	1736	26.5533	5.04196	4.32435	5.7658	OK
CUFF.125.1	-	-	CUFF.125	-	-	chr1:34217464-34220276	672	59.512	11.3093	7.1733	10.4013	OK
CUFF.122.1	-	-	CUFF.122	-	-	chr1:30997157-31000230	3073	122.422	21.9451	19.8434	22.4317	OK
CUFF.126.1	-	-	CUFF.126	-	-	chr1:31004493-31005100	607	6.91355	1.21908	0.510522	1.70174	OK
CUFF.128.1	-	-	CUFF.128	-	-	chr1:34504803-34506188	1385	12.4395	2.14903	1.51649	2.68494	OK
CUFF.127.1	-	-	CUFF.127	-	-	chr1:34493561-34494453	892	72.8298	13.0215	9.34137	12.9698	OK
CUFF.129.1	-	-	CUFF.129	-	-	chr1:34494571-34496200	557	8.37873	1.65855	0.741799	2.28721	OK
CUFF.130.1	-	-	CUFF.130	-	-	chr1:34496563-34504671	4511	22.9531	4.08155	3.63324	4.50339	OK
CUFF.131.1	-	-	CUFF.131	-	-	chr1:34858594-34861916	410	8.89261	1.97052	0.671841	2.43542	OK
CUFF.132.1	-	-	CUFF.132	-	-	chr1:34862811-34869704	2348	15.237	2.75181	2.32234	3.19719	OK
CUFF.133.1	-	-	CUFF.133	-	-	chr1:35026514-35026701	187	144.3	29.2501	2.57778	7.3651	OK
CUFF.134.1	-	-	CUFF.134	-	-	chr1:36197216-36199002	1786	4.6005	0.880856	0.578362	1.176	OK
CUFF.135.1	-	-	CUFF.135	-	-	chr1:36199102-36200113	1011	5.7355	0.998444	0.544915	1.36229	OK
CUFF.136.1	-	-	CUFF.136	-	-	chr1:34870140-34899819	4869	81.7536	14.6783	13.6129	15.3667	OK
CUFF.139.1	-	-	CUFF.139	-	-	chr1:36377714-36379073	1359	4.03776	0.702899	0.405379	0.98811	OK
CUFF.138.1	-	-	CUFF.138	-	-	chr1:36234356-36301087	2357	12.0824	2.20854	1.80582	2.61369	OK
CUFF.138.2	-	-	CUFF.138	-	-	chr1:36234356-36301087	2359	1.6084	0.293999	0.126608	0.47478	OK
CUFF.141.1	-	-	CUFF.141	-	-	chr1:36125430-36163278	3520	48.9508	8.65787	7.74716	9.46876	OK
CUFF.137.1	-	-	CUFF.137	-	-	chr1:36200364-36212097	1459	21.2226	3.79231	2.85555	4.29513	OK
CUFF.140.1	-	-	CUFF.140	-	-	chr1:36213067-36231946	1548	15.5424	2.7502	2.04634	3.26969	OK
CUFF.142.1	-	-	CUFF.142	-	-	chr1:36233082-36233641	111	7436.09	2535.03	1.86118	7.13453	OK
CUFF.143.1	-	-	CUFF.143	-	-	chr1:36528666-36529297	631	4.28678	0.769159	0.272836	1.25504	OK
CUFF.144.1	-	-	CUFF.144	-	-	chr1:36563421-36565497	2076	5.06961	0.873234	0.61367	1.12783	OK
CUFF.146.1	-	-	CUFF.146	-	-	chr1:36568738-36569072	334	23.8426	4.51565	1.34016	3.71122	OK
CUFF.145.1	-	-	CUFF.145	-	-	chr1:36529409-36563306	1299	8.06295	1.41968	0.927725	1.88196	OK
CUFF.147.1	-	-	CUFF.147	-	-	chr1:36374756-36377498	2098	17.6716	3.237	2.73347	3.74054	OK
CUFF.149.1	-	-	CUFF.149	-	-	chr1:36615299-36617062	1763	9.65466	1.74377	1.289	2.16786	OK
CUFF.148.1	-	-	CUFF.148	-	-	chr1:36392607-36422352	4131	2.58507	0.476323	0.31673	0.633459	OK
CUFF.148.2	-	-	CUFF.148	-	-	chr1:36392607-36425169	4921	9.83661	1.81249	1.56256	2.06403	OK
CUFF.151.1	-	-	CUFF.151	-	-	chr1:36569331-36585056	4643	5.81167	1.04344	0.810678	1.28164	OK
CUFF.151.2	-	-	CUFF.151	-	-	chr1:36569331-36585056	4646	11.2312	2.01648	1.72057	2.31467	OK
CUFF.154.1	-	-	CUFF.154	-	-	chr1:36748096-36750521	2115	19.304	3.84946	3.29764	4.40279	OK
CUFF.153.1	-	-	CUFF.153	-	-	chr1:36605794-36614693	3196	19.1544	3.48145	2.95192	4.00771	OK
CUFF.153.2	-	-	CUFF.153	-	-	chr1:36605794-36615220	3491	14.4529	2.6269	2.18605	3.06047	OK
CUFF.153.3	-	-	CUFF.153	-	-	chr1:36605794-36615220	3494	12.6479	2.29885	1.91366	2.69368	OK
CUFF.150.1	-	-	CUFF.150	-	-	chr1:36619544-36650216	940	50.7235	8.96459	6.37355	9.30392	OK
CUFF.152.1	-	-	CUFF.152	-	-	chr1:36656983-36694543	752	4.79555	0.908249	0.412083	1.37361	OK
CUFF.155.1	-	-	CUFF.155	-	-	chr1:36587074-36604079	3348	12.406	2.21297	1.88226	2.53507	OK
CUFF.155.2	-	-	CUFF.155	-	-	chr1:36594758-36604095	2094	32.2885	5.75959	5.0639	6.46954	OK
CUFF.156.1	-	-	CUFF.156	-	-	chr1:34906791-34933810	709	356.238	62.9485	58.2978	67.7302	OK
CUFF.158.1	-	-	CUFF.158	-	-	chr1:36865683-36886483	2423	8.50268	1.61527	1.27602	1.95247	OK
CUFF.158.2	-	-	CUFF.158	-	-	chr1:36872260-36886483	1647	4.94496	0.939406	0.564591	1.29385	OK
CUFF.159.1	-	-	CUFF.159	-	-	chr1:36475729-36502090	6532	19.2311	3.3951	3.09139	3.69882	OK
CUFF.157.1	-	-	CUFF.157	-	-	chr1:36849121-36853141	1536	13.675	2.41823	1.93458	2.90188	OK
CUFF.161.1	-	-	CUFF.161	-	-	chr1:36855786-36865303	1157	12.6554	2.44009	1.66654	3.00572	OK
CUFF.160.1	-	-	CUFF.160	-	-	chr1:36890344-36996448	1322	3.13772	0.611245	0.302391	0.937413	OK
CUFF.160.2	-	-	CUFF.160	-	-	chr1:36891460-36996448	1265	3.23323	0.62985	0.286494	0.954979	OK
CUFF.162.1	-	-	CUFF.162	-	-	chr1:37473965-37486885	3763	39.9243	7.13713	6.38677	7.75929	OK
CUFF.163.1	-	-	CUFF.163	-	-	chr1:37681374-37681882	508	6.53137	1.16632	0.406675	1.55892	OK
CUFF.164.1	-	-	CUFF.164	-	-	chr1:37486977-37495818	1089	154.666	27.6439	25.1305	30.187	OK
CUFF.164.2	-	-	CUFF.164	-	-	chr1:37487008-37495818	1269	56.7633	10.1454	8.72172	11.5761	OK
CUFF.165.1	-	-	CUFF.165	-	-	chr1:37671324-37681225	809	2.74434	0.550335	0.212805	0.85122	OK
CUFF.167.1	-	-	CUFF.167	-	-	chr1:37891266-37897128	1118	3.02573	0.515749	0.246382	0.769943	OK
CUFF.170.1	-	-	CUFF.170	-	-	chr1:37935725-37936443	522	5.66545	1.01653	0.329807	1.58307	OK
CUFF.168.1	-	-	CUFF.168	-	-	chr1:37890534-37891104	570	9.92562	1.86996	1.06855	2.67137	OK
CUFF.169.1	-	-	CUFF.169	-	-	chr1:37889733-37890206	473	8.3638	1.42565	0.436768	1.96545	OK
CUFF.171.1	-	-	CUFF.171	-	-	chr1:37937780-37947188	623	6.43229	1.09641	0.442142	1.60277	OK
CUFF.172.1	-	-	CUFF.172	-	-	chr1:38040124-38041895	1771	3.68973	0.650618	0.408283	0.874892	OK
CUFF.174.1	-	-	CUFF.174	-	-	chr1:38042084-38043028	944	5.04567	0.860058	0.437693	1.24013	OK
CUFF.166.1	-	-	CUFF.166	-	-	chr1:37356748-37461148	3872	10.5051	1.92664	1.58687	2.26829	OK
CUFF.166.2	-	-	CUFF.166	-	-	chr1:37356748-37464988	3034	19.5009	3.57648	3.06414	4.08552	OK
CUFF.173.1	-	-	CUFF.173	-	-	chr1:37463305-37463709	404	13.2408	2.33478	0.767046	2.55682	OK
CUFF.175.1	-	-	CUFF.175	-	-	chr1:37947303-37955969	1576	68.2326	12.2793	11.0022	13.5734	OK
CUFF.175.2	-	-	CUFF.175	-	-	chr1:37947303-37955969	1495	20.7633	3.73661	2.91383	4.54138	OK
CUFF.177.1	-	-	CUFF.177	-	-	chr1:38109070-38112198	1629	7.96457	1.40523	1.02415	1.78631	OK
CUFF.176.1	-	-	CUFF.176	-	-	chr1:38112283-38124456	1064	10.666	1.83761	1.16499	2.45942	OK
CUFF.178.1	-	-	CUFF.178	-	-	chr1:38043700-38054069	1313	5.13343	0.947042	0.498252	1.38986	OK
CUFF.178.2	-	-	CUFF.178	-	-	chr1:38043700-38054069	1568	37.1925	6.86147	5.55565	7.66372	OK
CUFF.179.1	-	-	CUFF.179	-	-	chr1:38145319-38164487	597	13.9171	2.49709	1.21117	2.88374	OK
CUFF.180.1	-	-	CUFF.180	-	-	chr1:38054975-38108972	4224	23.3108	4.17547	3.70077	4.64634	OK
CUFF.182.1	-	-	CUFF.182	-	-	chr1:38234160-38234891	731	11.4343	2.07477	1.13046	2.59063	OK
CUFF.184.1	-	-	CUFF.184	-	-	chr1:38260732-38267485	1466	4.09464	0.751639	0.483197	1.02008	OK
CUFF.185.1	-	-	CUFF.185	-	-	chr1:38234973-38248068	1935	4.49747	0.805928	0.533827	1.06765	OK
CUFF.186.1	-	-	CUFF.186	-	-	chr1:36754957-36766946	3342	240.96	42.802	41.2595	44.7914	OK
CUFF.188.1	-	-	CUFF.188	-	-	chr1:38851229-38852435	1206	3.95051	0.841729	0.485358	1.17057	OK
